time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
13.827	0.582	2.943	4.017	4.100	3.428	3.361	3.526	2.918	2.977	3.241	2.779	2.319	1.887	0.989	1.861	2.466	2.244	2.120	1.605	1.498	1.359	1.605	1.748	1.926	1.529	1.352	1.311	0.745	0.578	0.913	0.663	0.532	0.756	0.834	0.441	0.577	0.731	0.549	0.575	0.539	0.357	0.260	0.179	0.159	0.105	0.234	0.203	0.257	0.213	0.161	0.151	0.126	0.124	0.088	0.091	0.077	0.059	0.050	0.028	0.018	0.011	0.000	0.000	0.000
13.839	2.006	3.302	3.876	3.753	3.501	3.411	3.174	2.754	2.712	3.127	2.796	2.261	2.473	2.240	1.689	1.987	2.250	2.386	2.393	3.054	3.344	3.187	2.944	2.661	2.413	2.949	2.617	1.970	1.253	1.497	1.992	1.973	1.775	2.452	2.140	2.044	2.203	1.439	1.652	2.324	1.790	1.447	1.600	1.321	0.665	1.276	1.103	1.693	1.369	0.864	0.909	0.798	0.706	0.659	0.691	0.577	0.416	0.348	0.207	0.129	0.097	0.013	0.000	0.000
13.850	2.855	3.797	4.156	4.091	4.000	3.784	3.577	3.608	3.681	3.945	3.930	3.265	2.599	2.802	2.786	2.371	2.478	2.861	2.508	3.370	3.698	3.568	3.327	2.771	2.291	3.130	2.694	2.440	2.174	1.765	2.207	2.297	2.328	2.679	2.563	2.479	2.676	1.784	2.280	2.942	2.473	1.911	1.999	1.863	1.294	1.771	1.612	2.120	1.690	1.419	1.300	1.206	1.075	1.006	0.919	0.946	0.697	0.589	0.404	0.243	0.169	0.037	0.000	0.000
13.862	3.243	4.164	3.922	4.159	4.746	4.560	4.127	4.014	4.280	4.424	4.210	3.693	2.890	2.527	2.847	2.542	2.554	2.772	2.275	2.521	2.781	2.627	2.486	2.268	1.992	2.168	1.950	2.049	1.944	1.831	2.061	2.099	2.298	2.206	2.115	2.221	2.337	2.146	2.540	2.667	2.146	1.854	1.553	1.659	1.628	1.947	1.688	1.653	1.632	1.747	1.351	1.364	1.216	1.137	0.941	0.935	0.734	0.618	0.456	0.245	0.101	0.027	0.000	0.000
13.873	3.302	4.320	4.758	4.984	4.891	4.122	3.179	3.307	3.796	3.912	3.410	3.123	2.763	2.174	2.507	2.415	2.246	2.253	1.873	1.772	1.220	1.473	1.743	2.090	1.759	1.684	2.345	1.861	2.071	2.585	2.230	2.301	2.093	1.810	1.823	2.155	1.889	2.418	2.147	2.058	2.046	1.735	1.646	1.633	1.752	2.015	1.908	1.822	1.837	1.752	1.396	1.358	1.172	1.179	1.032	0.926	0.719	0.658	0.405	0.277	0.067	0.003	0.000	0.000
13.885	3.368	3.718	4.616	5.013	4.462	3.719	3.703	3.175	3.037	3.208	2.711	2.314	1.903	0.901	2.021	2.571	2.388	2.318	1.664	1.614	1.323	0.973	1.551	2.066	1.645	2.067	2.312	1.723	2.513	2.570	2.211	2.013	1.995	1.621	1.707	2.077	1.995	2.486	2.152	1.985	2.182	1.563	1.552	1.540	1.540	1.858	1.924	1.869	1.884	1.700	1.445	1.207	1.078	1.137	0.891	0.922	0.782	0.702	0.373	0.297	0.128	0.001	0.000	0.000
13.897	3.385	4.301	4.895	4.819	4.027	3.810	3.931	3.358	2.552	2.600	2.350	2.040	1.936	1.647	2.181	2.531	2.312	2.364	1.679	1.433	1.361	1.750	1.751	1.715	1.540	2.182	1.921	1.619	2.276	2.284	1.974	1.878	1.947	1.665	1.903	2.021	1.714	2.055	2.213	1.979	1.724	1.285	1.328	1.350	1.402	1.950	1.777	1.659	1.540	1.529	1.276	1.066	0.917	0.962	0.763	0.853	0.749	0.645	0.345	0.266	0.140	0.001	0.000	0.000
13.908	3.172	4.632	5.189	4.776	3.410	3.681	3.947	3.146	2.181	2.432	2.264	1.888	1.527	0.702	1.798	2.189	2.465	2.693	1.885	1.612	0.997	1.842	1.927	2.061	1.541	2.092	2.080	1.936	2.000	1.853	1.668	1.833	1.902	1.561	1.670	1.700	1.298	1.674	2.065	1.762	1.499	1.123	1.110	1.041	1.247	1.709	1.385	1.231	1.232	1.422	1.222	0.995	0.902	0.850	0.678	0.843	0.676	0.543	0.288	0.227	0.090	0.001	0.000	0.000
13.920	3.416	4.691	5.215	4.883	3.988	4.001	4.110	3.491	2.988	2.956	2.336	1.527	1.532	1.738	2.320	2.649	2.789	2.776	1.770	1.731	1.148	1.408	1.323	1.813	1.785	1.607	1.940	1.709	1.352	1.464	1.609	1.338	1.652	1.105	1.081	1.156	1.265	1.455	1.271	1.344	1.207	1.083	0.915	0.934	0.977	1.181	1.045	1.014	1.074	0.906	0.833	0.803	0.838	0.671	0.586	0.717	0.570	0.438	0.235	0.162	0.030	0.000	0.000	0.000
13.931	3.688	4.702	4.832	4.447	3.832	3.966	4.224	3.527	3.131	3.200	2.358	1.491	1.711	1.780	2.460	2.836	2.696	2.871	1.991	1.385	1.346	1.463	1.768	1.869	1.595	1.554	2.005	1.399	1.049	1.408	1.367	1.272	1.274	0.930	1.217	1.123	1.104	1.103	1.134	1.152	0.978	0.913	0.750	0.844	0.851	0.837	0.837	0.903	0.734	0.597	0.541	0.576	0.679	0.438	0.410	0.490	0.339	0.342	0.161	0.116	0.008	0.000	0.000	0.000
13.943	3.758	4.698	4.545	3.956	3.846	4.115	4.193	3.526	3.337	3.496	3.016	2.527	2.195	2.021	2.543	2.660	2.614	2.776	2.039	1.841	1.228	1.455	1.604	1.880	1.338	1.300	1.777	1.346	1.081	1.662	1.413	0.961	1.280	0.834	1.163	0.961	1.008	1.158	1.183	1.036	0.787	0.587	0.581	0.678	0.606	0.656	0.557	0.606	0.594	0.411	0.393	0.376	0.509	0.236	0.296	0.384	0.239	0.235	0.131	0.076	0.009	0.000	0.000	0.000
13.955	3.668	4.865	5.125	4.581	3.566	3.989	4.175	3.447	3.224	3.460	2.968	2.623	2.236	1.092	2.014	2.535	2.561	2.742	2.160	2.092	1.407	1.586	1.645	2.099	1.470	1.203	1.797	1.416	1.443	1.777	1.369	1.162	1.316	1.048	0.932	0.765	0.875	1.112	1.040	0.881	0.837	0.544	0.432	0.512	0.594	0.435	0.416	0.424	0.448	0.331	0.269	0.283	0.326	0.182	0.187	0.266	0.151	0.160	0.093	0.046	0.006	0.000	0.000	0.000
13.966	3.594	4.768	5.096	4.712	3.911	4.117	4.225	3.528	3.252	3.519	3.210	2.879	2.483	1.703	2.225	2.665	2.787	2.831	2.332	1.867	1.312	1.721	1.877	2.136	1.507	0.851	1.821	1.681	1.628	1.702	1.400	1.114	1.049	1.143	0.676	0.515	0.909	1.040	0.789	0.914	0.785	0.561	0.431	0.455	0.538	0.441	0.397	0.467	0.366	0.272	0.233	0.225	0.282	0.133	0.156	0.220	0.098	0.137	0.075	0.023	0.001	0.000	0.000	0.000
13.978	3.671	4.180	4.361	4.415	3.936	4.089	4.260	3.539	3.257	3.417	2.916	2.707	2.231	1.307	2.372	2.739	2.657	2.787	2.265	2.083	1.360	1.331	1.504	1.963	1.269	1.137	1.635	1.391	1.204	1.581	1.081	1.178	0.848	0.763	0.591	0.675	0.756	0.786	0.758	0.815	0.559	0.459	0.361	0.367	0.340	0.301	0.312	0.415	0.319	0.243	0.219	0.183	0.287	0.128	0.133	0.179	0.075	0.124	0.053	0.015	0.000	0.000	0.000	0.000
13.990	3.760	4.454	4.676	4.450	3.885	4.151	4.282	3.522	3.189	3.478	3.058	2.588	2.127	1.919	2.653	2.843	2.712	2.768	1.971	1.695	1.218	1.483	1.803	2.053	1.207	1.191	1.670	1.118	0.994	1.473	0.983	0.891	0.974	0.696	0.584	0.646	0.539	0.475	0.650	0.675	0.446	0.443	0.331	0.300	0.312	0.318	0.257	0.312	0.296	0.226	0.223	0.151	0.242	0.129	0.114	0.143	0.054	0.101	0.030	0.013	0.000	0.000	0.000	0.000
14.001	3.817	4.639	4.887	4.528	3.828	4.146	4.282	3.543	3.228	3.363	2.727	2.093	1.705	1.644	2.557	2.869	2.695	2.736	1.655	1.485	1.176	1.710	1.856	2.050	1.287	1.001	1.653	1.309	1.165	1.447	1.132	0.607	0.839	0.652	0.510	0.550	0.460	0.543	0.601	0.566	0.373	0.407	0.301	0.334	0.355	0.299	0.247	0.208	0.241	0.249	0.210	0.174	0.250	0.101	0.132	0.115	0.049	0.080	0.026	0.012	0.000	0.000	0.000	0.000
14.013	3.758	4.120	4.186	4.260	3.881	4.160	4.290	3.611	3.299	3.434	2.940	2.349	1.925	1.702	2.506	2.706	2.627	2.773	1.912	1.703	1.049	1.829	1.959	2.067	1.363	0.931	1.364	1.190	1.293	1.292	1.159	0.526	0.696	0.510	0.483	0.591	0.469	0.593	0.528	0.470	0.392	0.382	0.257	0.312	0.346	0.346	0.258	0.240	0.264	0.255	0.171	0.184	0.208	0.114	0.146	0.127	0.057	0.058	0.025	0.011	0.000	0.000	0.000	0.000
14.024	3.599	4.418	4.612	4.378	3.826	4.148	4.278	3.502	3.181	3.368	2.804	2.467	2.212	1.609	2.343	2.656	2.664	2.771	2.053	1.765	1.331	1.624	1.508	1.924	1.309	1.018	1.255	0.817	1.330	1.404	0.795	0.459	0.667	0.606	0.508	0.638	0.492	0.563	0.401	0.479	0.494	0.315	0.200	0.313	0.303	0.274	0.214	0.278	0.219	0.279	0.185	0.213	0.182	0.293	0.196	0.201	0.107	0.069	0.031	0.011	0.000	0.000	0.000	0.000
14.036	3.639	4.331	4.631	4.427	3.832	4.153	4.295	3.494	3.093	3.343	2.845	2.503	2.118	1.261	2.103	2.611	2.538	2.656	2.085	2.073	1.655	1.390	1.566	1.793	1.020	0.917	1.144	0.735	1.005	1.205	0.761	0.323	0.643	0.388	0.489	0.730	0.428	0.426	0.469	0.448	0.480	0.363	0.207	0.327	0.263	0.225	0.177	0.213	0.212	0.279	0.221	0.276	0.255	0.463	0.351	0.290	0.184	0.106	0.055	0.018	0.000	0.000	0.000	0.000
14.048	3.500	3.408	3.911	4.266	3.866	4.175	4.288	3.545	3.146	3.290	2.760	2.321	1.923	1.374	2.088	2.302	2.483	2.527	2.010	1.852	1.580	1.292	1.555	1.701	0.679	0.513	0.926	0.780	0.563	0.943	0.511	0.429	0.611	0.358	0.272	0.603	0.417	0.307	0.480	0.292	0.279	0.251	0.216	0.255	0.207	0.287	0.228	0.187	0.191	0.220	0.229	0.304	0.227	0.353	0.374	0.342	0.203	0.103	0.055	0.016	0.000	0.000	0.000	0.000
14.059	3.046	4.011	4.503	4.362	3.824	4.152	4.258	3.496	3.059	3.187	2.592	2.029	1.618	1.061	1.974	2.376	2.227	2.312	1.830	1.674	1.170	1.343	1.584	1.520	0.937	0.640	0.859	0.788	0.578	0.613	0.341	0.420	0.537	0.477	0.346	0.450	0.322	0.332	0.380	0.184	0.212	0.175	0.107	0.180	0.203	0.253	0.259	0.213	0.167	0.188	0.214	0.293	0.176	0.210	0.265	0.204	0.141	0.070	0.039	0.013	0.000	0.000	0.000	0.000
14.071	2.738	3.530	4.299	4.371	3.805	4.098	4.256	3.520	3.009	3.204	2.747	2.045	1.302	0.851	2.016	2.464	2.374	2.316	1.456	1.227	0.992	1.129	0.873	1.129	0.835	0.671	0.944	0.511	0.698	0.575	0.330	0.428	0.390	0.436	0.387	0.642	0.404	0.336	0.283	0.396	0.293	0.225	0.115	0.209	0.196	0.219	0.273	0.216	0.197	0.158	0.157	0.188	0.147	0.167	0.144	0.122	0.080	0.045	0.026	0.009	0.000	0.000	0.000	0.000
14.082	2.388	3.334	4.241	4.335	3.792	4.053	4.237	3.394	2.748	3.068	2.472	2.051	1.740	1.340	2.153	2.359	2.122	2.349	1.173	0.948	0.907	1.158	1.237	1.364	0.815	0.658	0.872	0.615	0.626	0.563	0.591	0.615	0.461	0.523	0.554	0.786	0.629	0.395	0.437	0.434	0.544	0.554	0.255	0.403	0.427	0.398	0.353	0.302	0.363	0.261	0.213	0.189	0.447	0.173	0.141	0.308	0.105	0.089	0.037	0.008	0.000	0.000	0.000	0.000
14.094	1.865	3.285	4.246	4.316	3.769	4.024	4.188	3.387	2.732	3.062	2.713	2.277	1.773	1.362	2.106	2.372	2.184	2.325	1.307	1.656	1.475	1.137	1.224	1.423	1.216	0.557	0.683	0.555	0.582	0.551	0.667	0.664	0.607	0.808	0.682	0.937	0.726	0.544	0.649	0.620	0.675	0.872	0.349	0.728	0.849	0.722	0.527	0.591	0.561	0.456	0.368	0.261	0.580	0.234	0.184	0.424	0.124	0.106	0.042	0.009	0.000	0.000	0.000	0.000
14.106	1.569	3.087	4.157	4.257	3.724	3.982	4.137	3.411	2.776	2.898	2.396	2.018	1.683	0.883	1.785	2.296	2.206	2.339	1.552	1.782	1.547	0.892	1.102	1.472	1.225	0.423	0.684	0.566	0.526	0.520	0.529	0.401	0.675	0.681	0.574	0.990	0.545	0.523	0.553	0.781	0.673	0.702	0.455	0.611	0.793	0.778	0.471	0.557	0.515	0.453	0.328	0.236	0.361	0.200	0.154	0.259	0.070	0.055	0.023	0.008	0.000	0.000	0.000	0.000
14.117	1.231	3.090	4.143	4.206	3.635	3.888	4.048	3.265	2.593	2.891	2.616	2.157	1.560	1.004	1.773	2.123	2.172	2.294	1.577	1.807	1.353	0.812	0.932	1.116	0.881	0.352	0.780	0.717	0.392	0.446	0.524	0.259	0.565	0.382	0.445	0.714	0.389	0.421	0.335	0.569	0.531	0.496	0.378	0.432	0.698	0.564	0.312	0.379	0.334	0.326	0.205	0.166	0.197	0.124	0.100	0.104	0.052	0.030	0.017	0.007	0.000	0.000	0.000	0.000
14.129	0.806	2.935	4.035	4.136	3.556	3.776	3.956	3.142	2.510	2.749	2.296	2.052	1.566	0.326	1.457	1.986	2.040	2.253	1.508	1.736	1.135	0.837	1.317	1.559	1.058	0.258	0.624	0.831	0.343	0.293	0.344	0.275	0.349	0.316	0.477	0.472	0.266	0.433	0.230	0.337	0.308	0.316	0.237	0.304	0.615	0.347	0.300	0.321	0.206	0.211	0.154	0.147	0.129	0.104	0.069	0.054	0.047	0.026	0.018	0.010	0.000	0.001	0.000	0.000
14.140	0.652	2.858	3.944	4.032	3.483	3.681	3.855	3.052	2.349	2.751	2.534	2.301	1.896	1.321	1.759	2.077	1.997	2.162	1.160	1.029	0.913	0.799	1.046	1.158	0.593	0.294	0.564	0.952	0.477	0.183	0.259	0.196	0.171	0.325	0.383	0.415	0.277	0.310	0.305	0.223	0.266	0.214	0.134	0.173	0.394	0.261	0.210	0.237	0.202	0.179	0.109	0.102	0.078	0.070	0.043	0.045	0.037	0.026	0.025	0.013	0.001	0.001	0.000	0.000
14.152	0.398	2.711	3.814	3.892	3.347	3.540	3.673	2.959	2.450	2.596	2.270	2.190	1.909	1.111	1.651	2.067	1.989	2.070	1.104	1.091	1.326	0.985	0.788	1.031	0.569	0.224	0.675	0.819	0.428	0.167	0.208	0.174	0.158	0.423	0.228	0.327	0.224	0.284	0.277	0.173	0.263	0.129	0.080	0.154	0.340	0.247	0.170	0.140	0.099	0.104	0.075	0.066	0.049	0.057	0.047	0.035	0.036	0.022	0.021	0.010	0.002	0.002	0.000	0.000
14.164	0.512	2.588	3.654	3.732	3.160	3.334	3.488	2.812	2.348	2.543	2.344	2.135	1.573	0.906	1.613	1.906	1.970	1.925	0.998	1.532	1.975	1.043	0.876	1.013	0.638	0.256	0.554	0.552	0.329	0.271	0.223	0.117	0.201	0.424	0.177	0.261	0.180	0.204	0.295	0.160	0.208	0.140	0.092	0.087	0.271	0.167	0.112	0.138	0.092	0.076	0.053	0.055	0.048	0.039	0.046	0.036	0.032	0.026	0.018	0.013	0.005	0.004	0.000	0.000
14.175	0.341	2.368	3.420	3.501	2.876	3.004	3.210	2.454	2.027	2.365	2.112	1.961	1.615	0.815	1.145	1.500	1.410	1.607	0.865	1.915	2.287	1.044	1.076	1.173	0.841	0.273	0.439	0.406	0.207	0.300	0.248	0.105	0.177	0.438	0.153	0.355	0.222	0.218	0.345	0.142	0.125	0.120	0.083	0.059	0.176	0.138	0.090	0.111	0.083	0.066	0.057	0.049	0.043	0.033	0.040	0.035	0.032	0.031	0.021	0.018	0.008	0.005	0.000	0.000
14.187	0.654	2.132	3.096	3.194	2.651	2.693	2.774	2.106	2.045	2.267	2.159	2.059	1.725	1.399	1.427	1.468	1.575	1.485	1.234	1.868	2.191	1.126	0.709	0.908	0.776	0.381	0.500	0.691	0.657	0.515	0.398	0.245	0.292	0.315	0.174	0.527	0.205	0.241	0.235	0.105	0.158	0.077	0.066	0.064	0.096	0.150	0.097	0.096	0.065	0.062	0.059	0.049	0.043	0.039	0.046	0.035	0.029	0.030	0.018	0.015	0.009	0.003	0.000	0.000
14.199	0.936	1.511	2.759	2.980	2.470	2.728	2.472	1.951	2.279	2.880	3.439	3.638	3.594	3.457	3.453	3.470	3.072	2.391	2.473	2.043	2.040	1.873	1.543	1.166	1.253	1.685	1.403	1.818	1.508	0.998	1.163	0.756	0.794	0.687	0.569	0.633	0.539	0.399	0.479	0.444	0.428	0.348	0.314	0.283	0.242	0.225	0.207	0.194	0.168	0.140	0.116	0.116	0.121	0.100	0.191	0.089	0.050	0.073	0.033	0.020	0.009	0.001	0.000	0.000
14.210	1.946	2.960	3.718	4.100	4.040	3.602	2.891	2.913	3.326	3.608	4.069	4.294	3.809	3.374	3.761	3.891	4.069	3.628	2.684	2.411	2.599	2.681	2.451	2.006	2.030	2.144	2.257	2.422	1.514	1.437	1.950	1.534	1.378	1.379	1.344	1.139	1.236	1.091	1.161	1.068	1.125	0.936	0.877	0.834	0.717	0.654	0.617	0.543	0.490	0.418	0.390	0.309	0.308	0.264	0.284	0.162	0.122	0.101	0.050	0.023	0.007	0.001	0.000	0.000
14.222	2.843	3.891	4.312	4.362	4.376	4.163	3.710	3.590	3.270	2.865	3.593	4.323	4.361	3.769	3.195	2.541	4.041	3.902	2.010	2.317	2.182	2.260	2.240	1.975	1.810	2.079	2.138	2.375	1.788	1.848	1.880	1.442	1.473	1.416	1.372	1.325	1.218	1.248	1.198	1.002	1.178	0.941	0.868	0.873	0.735	0.661	0.645	0.589	0.501	0.451	0.409	0.325	0.301	0.256	0.211	0.156	0.118	0.075	0.046	0.016	0.002	0.000	0.000	0.000
14.233	3.435	4.319	4.263	3.699	3.659	4.055	4.077	3.349	3.005	3.202	3.816	4.341	4.304	4.001	3.691	3.341	3.875	3.729	2.303	2.204	1.380	1.883	1.927	1.623	1.761	1.987	1.823	2.110	1.609	1.773	1.444	0.705	1.361	1.110	1.039	1.226	0.797	0.979	1.018	0.729	0.915	0.755	0.654	0.702	0.562	0.417	0.455	0.446	0.304	0.288	0.249	0.204	0.204	0.120	0.121	0.088	0.072	0.046	0.032	0.011	0.000	0.000	0.000	0.000
14.245	3.404	4.313	4.537	4.141	3.483	3.899	4.074	3.432	2.935	3.034	3.697	4.170	3.840	3.687	3.687	2.968	2.997	3.210	2.114	2.187	1.914	1.673	1.741	2.039	1.696	1.928	1.866	2.046	1.550	1.641	1.370	0.785	1.386	1.014	0.953	1.075	0.778	0.793	0.918	0.621	0.829	0.637	0.567	0.596	0.477	0.357	0.371	0.347	0.218	0.215	0.194	0.135	0.160	0.079	0.066	0.062	0.053	0.038	0.027	0.009	0.000	0.000	0.000	0.000
14.257	3.217	3.575	4.063	4.177	3.604	3.887	4.073	3.321	2.598	3.116	3.757	4.004	3.808	3.868	3.633	3.109	3.764	3.719	2.164	2.386	2.140	1.621	1.769	2.336	1.645	1.838	1.967	2.086	1.406	1.481	1.315	0.818	1.214	0.901	0.920	1.020	0.803	0.863	0.977	0.719	0.894	0.654	0.424	0.442	0.396	0.323	0.346	0.289	0.160	0.193	0.149	0.100	0.111	0.053	0.055	0.062	0.040	0.032	0.025	0.009	0.000	0.000	0.000	0.000
14.268	3.052	3.522	4.136	4.172	3.672	3.958	4.088	3.383	3.043	2.797	3.399	4.053	4.033	4.014	3.947	3.376	3.854	3.887	2.385	2.283	1.517	1.098	1.663	2.441	1.606	1.763	1.754	1.946	1.081	1.502	1.331	0.779	1.234	0.998	0.983	1.221	0.822	0.930	0.952	0.585	0.715	0.613	0.504	0.516	0.360	0.285	0.295	0.315	0.164	0.187	0.116	0.103	0.078	0.056	0.055	0.047	0.041	0.029	0.025	0.008	0.000	0.000	0.000	0.000
14.280	2.229	3.318	4.183	4.261	3.713	4.044	4.255	3.441	2.776	3.410	3.605	3.822	3.800	3.385	3.187	3.398	3.598	3.478	2.306	2.050	1.981	1.495	1.867	2.554	1.657	1.572	1.808	1.926	1.277	1.644	1.379	0.746	1.363	1.072	0.998	1.150	0.732	0.851	0.814	0.632	0.757	0.556	0.459	0.472	0.303	0.249	0.241	0.260	0.140	0.148	0.088	0.087	0.072	0.055	0.036	0.036	0.035	0.029	0.022	0.008	0.000	0.000	0.000	0.000
14.291	2.326	3.299	4.239	4.302	3.806	4.130	4.267	3.550	3.183	3.280	2.736	2.534	2.385	2.113	2.582	2.622	2.498	2.934	2.373	2.105	2.072	1.690	1.955	2.448	1.551	1.273	1.987	1.602	0.886	1.699	1.296	0.685	1.395	1.050	0.991	1.054	0.671	0.773	0.788	0.599	0.759	0.527	0.349	0.393	0.285	0.205	0.209	0.218	0.116	0.125	0.062	0.058	0.071	0.047	0.031	0.031	0.030	0.031	0.018	0.007	0.000	0.000	0.000	0.000
14.303	1.574	3.221	4.249	4.328	3.815	4.138	4.280	3.606	3.282	3.437	2.816	1.864	1.815	1.826	2.457	2.798	2.871	2.963	2.300	2.218	2.008	1.813	1.869	2.240	1.563	1.262	1.936	1.381	1.048	1.720	1.373	0.733	1.347	1.022	0.929	0.871	0.664	0.845	0.925	0.541	0.602	0.431	0.341	0.309	0.241	0.180	0.158	0.189	0.099	0.119	0.061	0.051	0.082	0.047	0.030	0.034	0.029	0.033	0.018	0.007	0.001	0.000	0.000	0.000
14.315	1.542	3.199	4.315	4.342	3.775	4.080	4.225	3.422	3.089	3.588	2.964	2.187	2.487	2.305	2.388	3.108	3.625	3.328	3.061	3.229	3.221	3.009	2.825	3.007	2.576	2.368	2.168	1.836	1.287	1.646	2.144	1.950	1.960	1.514	1.366	1.391	1.269	1.530	1.378	1.094	1.097	0.971	0.601	0.412	0.464	0.622	0.416	0.315	0.337	0.319	0.272	0.220	0.236	0.146	0.190	0.311	0.130	0.182	0.088	0.020	0.012	0.005	0.000	0.000
14.326	1.710	3.353	4.376	4.634	4.147	4.113	4.487	4.043	3.773	3.938	3.476	2.581	2.581	3.066	3.080	3.165	4.027	3.709	3.536	3.301	3.725	3.744	2.847	3.031	2.670	2.430	2.193	2.402	1.647	1.787	2.211	2.168	2.150	1.551	1.455	1.513	1.393	1.638	1.347	1.140	1.252	1.149	0.668	0.736	0.735	1.043	0.653	0.527	0.727	0.763	0.711	0.689	0.663	0.527	0.440	0.626	0.247	0.385	0.223	0.079	0.045	0.023	0.000	0.000
14.338	1.109	3.397	4.193	4.231	4.649	5.043	4.873	4.383	4.045	3.643	3.106	2.770	2.345	2.884	2.959	3.117	4.073	3.450	3.345	2.312	3.343	3.771	2.728	2.384	1.957	1.565	1.780	1.915	1.101	1.501	1.233	1.185	1.599	1.259	0.873	0.982	0.853	0.971	0.778	0.750	0.779	0.803	0.531	0.723	0.658	0.757	0.632	0.576	0.841	1.183	1.024	0.955	0.941	0.844	0.492	0.650	0.302	0.407	0.222	0.120	0.058	0.033	0.000	0.000
14.349	1.318	3.377	4.474	4.853	4.898	4.888	4.499	3.485	3.203	3.293	3.182	3.211	3.112	3.055	2.635	2.696	4.057	3.709	3.594	2.587	3.062	3.267	2.784	2.082	1.968	1.425	1.377	1.522	0.773	1.533	1.149	0.699	1.228	1.142	0.552	0.705	0.684	0.534	0.481	0.387	0.525	0.493	0.459	0.501	0.603	0.407	0.419	0.498	0.742	0.953	0.794	0.730	0.751	0.658	0.367	0.513	0.269	0.297	0.122	0.089	0.027	0.017	0.000	0.000
14.361	1.846	3.562	4.834	5.168	4.541	3.977	4.201	3.369	2.490	2.734	2.919	3.223	3.074	3.207	3.288	3.356	4.155	3.636	3.621	2.710	3.214	3.698	2.923	2.175	1.752	1.547	1.693	1.500	0.902	1.428	0.855	0.608	1.333	0.987	0.551	0.417	0.450	0.474	0.402	0.237	0.332	0.270	0.241	0.237	0.573	0.343	0.192	0.309	0.279	0.316	0.238	0.276	0.386	0.201	0.146	0.377	0.123	0.186	0.054	0.033	0.004	0.002	0.000	0.000
14.373	2.630	4.223	5.075	5.095	4.340	4.026	4.175	3.386	2.471	2.904	3.048	3.176	3.197	3.291	3.110	3.054	4.084	3.584	3.373	2.271	3.305	3.470	2.481	2.123	1.389	1.200	1.641	1.327	0.730	1.233	0.615	0.561	1.210	0.786	0.558	0.417	0.381	0.358	0.254	0.159	0.215	0.177	0.128	0.108	0.403	0.268	0.146	0.219	0.120	0.159	0.114	0.113	0.304	0.083	0.087	0.280	0.052	0.154	0.033	0.017	0.003	0.000	0.000	0.000
14.384	2.925	4.524	5.083	4.748	3.884	4.029	4.038	3.380	3.182	3.155	2.871	2.990	2.944	3.218	3.252	3.174	4.078	3.599	3.387	1.969	3.235	3.266	2.168	1.813	1.391	0.928	1.447	1.297	0.758	1.431	0.880	0.431	1.169	0.821	0.478	0.365	0.241	0.203	0.234	0.161	0.178	0.146	0.114	0.085	0.324	0.199	0.110	0.212	0.107	0.119	0.121	0.109	0.298	0.098	0.100	0.267	0.056	0.143	0.034	0.019	0.003	0.000	0.000	0.000
14.396	3.337	4.444	4.743	4.297	3.592	3.981	4.112	3.461	3.343	3.504	3.126	2.914	3.088	3.354	3.412	3.346	3.967	3.575	3.179	2.102	3.192	3.400	2.079	2.009	1.462	0.794	1.031	1.426	0.785	1.584	0.974	0.371	0.934	0.741	0.326	0.504	0.210	0.232	0.212	0.161	0.153	0.142	0.067	0.058	0.242	0.205	0.107	0.180	0.093	0.093	0.067	0.057	0.283	0.047	0.056	0.261	0.033	0.134	0.028	0.013	0.003	0.000	0.000	0.000
14.407	3.603	4.451	4.148	3.592	3.876	4.106	4.201	3.622	3.444	3.462	2.861	2.338	2.527	2.861	2.562	2.195	3.465	3.208	2.693	2.052	2.643	3.246	2.401	1.883	1.149	0.866	1.109	1.439	0.756	1.345	0.976	0.467	0.754	0.768	0.302	0.701	0.193	0.205	0.186	0.145	0.172	0.087	0.050	0.052	0.165	0.157	0.083	0.134	0.069	0.071	0.064	0.049	0.281	0.031	0.046	0.265	0.034	0.124	0.037	0.013	0.004	0.000	0.000	0.000
14.419	3.667	4.827	5.082	4.682	3.829	3.943	4.178	3.449	3.135	3.373	2.837	2.293	2.355	2.632	2.686	2.500	2.817	2.616	2.312	2.053	2.469	2.757	2.528	1.976	1.244	0.835	1.109	1.260	0.639	1.051	0.964	0.510	0.957	0.732	0.290	0.536	0.185	0.168	0.204	0.126	0.120	0.104	0.056	0.045	0.139	0.126	0.080	0.128	0.078	0.071	0.053	0.056	0.241	0.036	0.046	0.220	0.039	0.114	0.041	0.013	0.005	0.000	0.000	0.000
