time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
8.560	1.366	2.496	3.707	4.019	3.630	3.847	4.116	4.027	4.407	4.480	3.837	3.151	3.128	3.092	3.027	2.536	2.834	2.619	2.091	2.124	2.715	2.420	2.757	1.877	2.601	2.526	2.104	1.911	1.884	1.868	2.139	1.599	1.615	1.871	2.081	1.958	2.026	1.503	1.171	1.347	1.343	0.647	0.567	0.664	0.611	0.402	0.329	0.444	0.518	0.469	0.269	0.198	0.195	0.129	0.093	0.073	0.040	0.029	0.017	0.012	0.000	0.000	0.000	0.000
8.565	1.246	2.698	3.827	4.098	3.592	3.756	4.058	3.908	4.334	4.489	3.828	2.850	2.858	2.843	3.015	3.018	3.138	2.665	2.078	2.231	2.627	2.138	2.634	1.953	2.609	2.614	2.147	2.106	2.003	1.904	2.057	1.428	1.600	1.818	2.138	2.077	2.043	1.556	1.109	1.377	1.278	0.694	0.573	0.640	0.582	0.416	0.341	0.464	0.492	0.444	0.263	0.187	0.183	0.125	0.093	0.064	0.040	0.030	0.015	0.011	0.000	0.000	0.000	0.000
8.570	1.103	2.873	3.924	4.129	3.422	3.560	4.084	4.011	4.247	4.361	3.798	2.775	2.573	2.531	2.879	3.172	3.288	2.638	2.001	2.459	2.456	2.058	2.455	2.010	2.734	2.596	2.266	2.248	2.062	1.831	1.955	1.249	1.651	1.710	2.130	2.195	1.921	1.533	1.022	1.383	1.168	0.763	0.577	0.636	0.549	0.433	0.384	0.473	0.447	0.393	0.273	0.187	0.167	0.125	0.099	0.061	0.042	0.028	0.014	0.010	0.000	0.000	0.000	0.000
8.575	1.212	2.903	3.972	4.089	3.458	3.671	4.092	3.961	4.000	4.113	3.730	2.792	2.340	2.600	2.854	3.068	3.268	2.506	1.866	2.549	2.494	2.081	2.362	2.030	2.803	2.472	2.377	2.260	2.004	1.781	1.989	1.380	1.775	1.673	2.044	2.225	1.749	1.479	0.949	1.394	1.132	0.802	0.606	0.641	0.547	0.446	0.451	0.478	0.400	0.339	0.276	0.189	0.154	0.128	0.102	0.066	0.045	0.026	0.013	0.009	0.000	0.000	0.000	0.000
8.580	1.148	2.875	3.939	4.075	3.463	3.741	4.071	3.721	3.505	3.724	3.574	2.761	2.275	2.683	2.859	2.776	3.159	2.411	1.899	2.515	2.722	2.213	2.467	1.961	2.730	2.507	2.517	2.127	1.884	1.936	2.053	1.611	1.925	1.595	1.949	2.125	1.708	1.386	0.951	1.400	1.189	0.788	0.633	0.614	0.535	0.489	0.508	0.464	0.346	0.292	0.275	0.193	0.150	0.125	0.098	0.069	0.044	0.024	0.013	0.008	0.001	0.001	0.000	0.000
8.585	1.224	2.719	3.848	4.087	3.590	3.820	4.087	3.709	3.079	3.267	3.431	2.598	2.082	2.586	2.781	2.766	3.164	2.484	1.920	2.358	2.836	2.239	2.545	1.802	2.645	2.486	2.608	2.004	1.789	2.047	2.103	1.726	2.071	1.671	1.754	1.924	1.763	1.228	0.938	1.475	1.215	0.738	0.624	0.585	0.531	0.557	0.540	0.424	0.344	0.244	0.277	0.195	0.154	0.120	0.095	0.068	0.043	0.023	0.013	0.009	0.003	0.002	0.000	0.000
8.590	1.613	2.482	3.740	4.089	3.721	3.870	4.111	3.885	3.600	3.616	3.381	2.538	2.105	2.376	2.738	2.878	3.158	2.513	1.927	2.397	2.825	2.144	2.541	1.734	2.640	2.459	2.601	2.079	1.968	2.175	2.057	1.690	2.123	1.822	1.488	1.957	1.794	1.083	0.917	1.509	1.161	0.703	0.632	0.575	0.536	0.579	0.530	0.408	0.385	0.226	0.273	0.193	0.158	0.113	0.096	0.068	0.039	0.022	0.012	0.010	0.008	0.005	0.000	0.000
8.596	1.714	2.499	3.707	4.109	3.674	3.773	4.077	3.860	3.902	3.986	3.410	2.376	2.225	2.343	2.828	2.812	2.988	2.432	1.993	2.495	2.702	2.075	2.446	1.960	2.577	2.641	2.613	2.194	2.180	2.232	1.996	1.558	2.087	2.000	1.253	2.025	1.740	1.090	0.949	1.454	1.094	0.750	0.613	0.555	0.550	0.550	0.487	0.401	0.425	0.251	0.258	0.187	0.154	0.108	0.102	0.064	0.034	0.022	0.014	0.013	0.018	0.012	0.000	0.000
8.601	1.742	2.722	3.798	4.091	3.369	3.547	4.052	3.785	4.069	4.234	3.572	2.381	2.172	2.636	3.006	2.582	2.711	2.352	2.054	2.452	2.444	2.006	2.255	2.026	2.380	2.832	2.520	2.323	2.246	2.213	1.970	1.635	1.970	2.099	1.295	1.980	1.571	1.103	0.938	1.373	1.059	0.794	0.594	0.490	0.577	0.508	0.440	0.384	0.434	0.266	0.237	0.171	0.151	0.101	0.105	0.063	0.033	0.026	0.024	0.026	0.039	0.023	0.000	0.000
8.606	1.604	2.850	3.885	4.021	3.364	3.640	4.134	4.061	4.269	4.321	3.739	2.857	2.409	2.951	3.183	2.693	2.630	2.479	2.079	2.281	2.220	1.827	2.015	1.970	2.155	2.872	2.308	2.394	2.195	2.136	2.056	1.853	1.867	2.078	1.467	1.797	1.384	1.120	0.874	1.219	1.004	0.800	0.592	0.408	0.612	0.453	0.386	0.382	0.420	0.288	0.230	0.162	0.153	0.096	0.101	0.065	0.045	0.042	0.055	0.053	0.078	0.045	0.000	0.000
8.611	1.041	2.872	3.904	3.967	3.333	3.672	4.226	4.327	4.391	4.241	3.731	3.165	2.881	3.241	3.322	2.752	2.463	2.531	2.149	2.063	2.395	1.646	1.937	1.837	2.122	2.756	2.115	2.379	2.098	1.953	2.218	1.995	1.904	1.949	1.624	1.510	1.351	1.110	0.880	1.010	0.919	0.778	0.597	0.381	0.611	0.381	0.327	0.406	0.421	0.309	0.244	0.182	0.157	0.099	0.097	0.078	0.074	0.075	0.106	0.096	0.142	0.078	0.000	0.000
8.616	1.080	2.828	3.870	3.925	3.217	3.606	4.219	4.369	4.347	3.988	3.488	3.256	3.118	3.354	3.398	2.666	2.028	2.409	2.174	2.098	2.550	1.978	2.181	1.806	2.154	2.595	1.953	2.301	1.996	1.708	2.335	1.979	1.910	1.833	1.642	1.225	1.316	1.033	0.910	0.821	0.875	0.743	0.604	0.462	0.666	0.405	0.310	0.462	0.425	0.318	0.263	0.218	0.162	0.112	0.098	0.097	0.113	0.118	0.159	0.150	0.206	0.107	0.000	0.000
8.621	1.506	2.746	3.817	3.909	3.105	3.534	4.093	4.171	4.146	3.607	2.850	3.109	3.155	3.247	3.430	3.045	2.142	2.147	2.065	2.221	2.628	2.129	2.373	1.947	2.353	2.613	2.139	2.176	1.949	1.649	2.335	1.887	1.795	1.845	1.562	1.109	1.220	0.894	0.928	0.733	0.924	0.927	0.702	0.807	0.993	0.620	0.376	0.578	0.473	0.318	0.274	0.255	0.197	0.140	0.149	0.134	0.208	0.192	0.207	0.204	0.249	0.121	0.000	0.000
8.626	1.694	2.714	3.772	3.972	3.233	3.545	3.940	3.862	3.927	3.275	1.745	2.670	3.005	3.080	3.476	3.394	2.473	1.725	1.753	2.193	2.572	2.101	2.440	2.039	2.496	2.645	2.182	2.032	1.905	1.666	2.159	1.837	1.618	1.883	1.348	1.072	1.115	0.906	0.893	0.692	1.036	1.232	0.849	1.143	1.373	0.874	0.497	0.705	0.592	0.339	0.316	0.304	0.277	0.182	0.252	0.191	0.357	0.295	0.270	0.267	0.273	0.120	0.000	0.000
8.631	1.685	2.713	3.785	3.998	3.476	3.699	4.017	3.959	3.925	3.290	1.805	2.232	2.866	3.228	3.634	3.571	2.708	1.803	1.529	1.987	2.371	1.917	2.400	2.030	2.492	2.550	2.090	1.846	2.003	1.664	1.767	1.788	1.707	1.845	1.154	1.117	1.112	1.114	0.951	0.762	1.145	1.434	0.965	1.328	1.584	1.019	0.593	0.791	0.679	0.373	0.398	0.348	0.356	0.225	0.345	0.265	0.506	0.386	0.342	0.324	0.270	0.109	0.000	0.000
8.636	1.404	2.708	3.827	3.955	3.523	3.756	4.117	4.198	4.004	3.273	2.241	2.080	2.815	3.517	3.813	3.574	2.778	2.222	1.728	1.707	2.136	1.575	2.287	1.962	2.328	2.395	1.922	1.652	2.050	1.772	1.401	1.747	1.821	1.773	1.165	1.153	1.374	1.370	1.096	0.812	1.172	1.478	0.991	1.349	1.614	1.030	0.630	0.791	0.687	0.403	0.457	0.360	0.396	0.262	0.390	0.326	0.600	0.436	0.389	0.358	0.247	0.099	0.000	0.000
8.640	1.053	2.727	3.850	3.934	3.522	3.706	4.025	4.262	4.052	3.200	2.573	2.508	2.954	3.620	3.891	3.441	2.617	2.408	1.993	1.660	2.277	1.870	2.288	1.956	2.058	2.368	1.731	1.679	2.085	2.041	1.676	1.860	1.831	1.641	1.223	1.307	1.622	1.561	1.205	0.822	1.115	1.356	0.931	1.207	1.464	0.912	0.612	0.692	0.608	0.417	0.464	0.334	0.400	0.294	0.382	0.350	0.617	0.431	0.395	0.371	0.216	0.099	0.000	0.000
8.645	0.980	2.608	3.842	4.048	3.770	3.616	3.728	4.159	4.100	3.441	3.059	3.041	3.033	3.500	3.860	3.484	2.658	2.432	2.100	1.685	2.529	2.219	2.397	1.870	1.924	2.386	1.549	1.879	2.200	2.217	1.915	1.866	1.726	1.688	1.243	1.606	1.831	1.603	1.231	0.822	1.048	1.076	0.803	0.913	1.130	0.678	0.569	0.538	0.486	0.407	0.429	0.294	0.372	0.308	0.339	0.346	0.562	0.380	0.362	0.344	0.188	0.098	0.000	0.000
8.650	1.475	2.637	3.828	4.165	4.042	3.663	3.492	3.931	4.109	3.880	3.426	3.191	2.910	3.243	3.753	3.604	2.965	2.550	2.162	2.074	2.687	2.344	2.447	1.664	1.947	2.404	1.586	2.009	2.365	2.343	2.053	1.714	1.549	1.882	1.241	1.834	1.980	1.541	1.222	0.845	1.008	0.734	0.659	0.635	0.668	0.501	0.516	0.490	0.414	0.389	0.373	0.265	0.334	0.309	0.288	0.339	0.457	0.328	0.314	0.286	0.157	0.093	0.000	0.000
8.655	1.546	2.789	3.871	4.159	4.072	4.000	3.823	3.674	4.076	4.185	3.550	3.085	2.926	3.145	3.636	3.532	3.147	2.718	2.098	2.434	2.709	2.241	2.445	1.759	2.076	2.440	1.815	2.055	2.462	2.413	2.161	1.439	1.423	1.999	1.217	1.912	2.054	1.366	1.172	0.839	1.027	0.599	0.592	0.596	0.531	0.441	0.479	0.542	0.399	0.367	0.337	0.274	0.311	0.312	0.277	0.336	0.373	0.300	0.272	0.228	0.125	0.078	0.000	0.000
8.660	1.536	2.997	3.972	4.020	3.869	4.196	4.123	3.829	4.192	4.338	3.601	2.866	3.117	3.235	3.525	3.246	3.080	2.738	1.954	2.614	2.610	1.891	2.390	2.082	2.221	2.544	2.009	2.020	2.466	2.413	2.281	1.299	1.435	2.057	1.233	1.850	2.054	1.231	1.119	0.862	1.011	0.638	0.564	0.578	0.536	0.429	0.463	0.587	0.386	0.353	0.342	0.291	0.303	0.329	0.281	0.315	0.334	0.276	0.230	0.182	0.090	0.056	0.000	0.000
8.665	1.451	3.180	4.066	3.927	3.657	4.233	4.298	4.077	4.274	4.351	3.824	3.263	3.180	3.159	3.416	3.063	2.976	2.617	1.979	2.633	2.460	1.183	2.209	2.231	2.226	2.656	2.212	1.928	2.369	2.325	2.385	1.446	1.473	2.027	1.451	1.700	2.025	1.239	1.083	0.970	0.962	0.697	0.537	0.539	0.529	0.413	0.432	0.601	0.378	0.349	0.355	0.310	0.284	0.352	0.279	0.297	0.294	0.245	0.188	0.145	0.056	0.032	0.000	0.000
8.670	1.554	3.241	4.127	4.092	3.682	4.133	4.348	4.100	4.176	4.239	3.858	3.504	3.161	3.006	3.347	3.257	3.077	2.515	1.942	2.524	2.421	1.221	2.082	2.180	2.049	2.665	2.353	1.880	2.263	2.259	2.369	1.519	1.436	1.944	1.623	1.754	1.990	1.282	1.070	1.031	0.847	0.729	0.560	0.511	0.511	0.396	0.421	0.581	0.394	0.360	0.362	0.329	0.268	0.363	0.272	0.293	0.252	0.208	0.158	0.119	0.033	0.014	0.000	0.000
8.675	1.484	3.215	4.131	4.230	3.619	3.917	4.315	3.940	3.892	3.981	3.663	3.485	3.198	3.047	3.360	3.250	3.109	2.600	1.805	2.303	2.468	1.521	1.963	1.916	1.656	2.588	2.460	2.029	2.245	2.135	2.212	1.577	1.393	1.808	1.652	1.815	1.897	1.245	1.038	1.013	0.756	0.718	0.601	0.513	0.529	0.396	0.425	0.518	0.411	0.353	0.342	0.332	0.280	0.349	0.256	0.273	0.215	0.177	0.135	0.100	0.016	0.004	0.000	0.000
8.680	1.415	3.084	4.083	4.234	3.514	3.793	4.310	3.988	3.631	3.566	3.205	3.197	3.153	3.092	3.447	3.018	2.978	2.673	1.718	2.227	2.484	1.619	1.750	1.420	1.670	2.476	2.515	2.118	2.290	1.965	1.973	1.716	1.507	1.715	1.550	1.770	1.740	1.131	1.092	0.937	0.753	0.674	0.646	0.508	0.532	0.387	0.424	0.465	0.418	0.335	0.305	0.317	0.291	0.312	0.252	0.248	0.187	0.153	0.113	0.086	0.006	0.001	0.000	0.000
8.685	1.501	2.895	3.983	4.146	3.579	3.886	4.361	4.252	3.724	3.308	3.188	3.232	2.908	2.945	3.518	3.115	2.966	2.618	1.701	2.393	2.425	1.555	1.496	1.027	1.728	2.381	2.465	2.199	2.285	1.744	1.700	1.711	1.668	1.772	1.511	1.653	1.587	1.030	1.177	1.024	0.850	0.571	0.660	0.485	0.497	0.365	0.421	0.420	0.413	0.301	0.258	0.284	0.280	0.257	0.260	0.234	0.165	0.129	0.097	0.069	0.003	0.000	0.000	0.000
8.690	1.651	2.765	3.865	4.069	3.530	3.868	4.354	4.340	4.079	3.792	3.652	3.462	2.993	3.156	3.558	3.292	2.919	2.420	1.790	2.451	2.296	1.437	1.392	0.989	1.728	2.339	2.308	2.199	2.254	1.542	1.504	1.615	1.770	1.880	1.662	1.571	1.480	1.068	1.193	1.142	1.006	0.567	0.694	0.453	0.452	0.326	0.418	0.363	0.391	0.269	0.214	0.269	0.243	0.204	0.271	0.227	0.148	0.107	0.085	0.054	0.001	0.000	0.000	0.000
8.695	1.666	2.712	3.836	4.007	3.337	3.771	4.241	4.201	4.269	4.215	3.842	3.441	3.120	3.243	3.559	3.265	2.690	2.152	1.885	2.388	2.190	1.441	1.548	1.072	1.608	2.269	2.127	2.227	2.284	1.361	1.443	1.499	1.790	1.916	1.823	1.653	1.471	1.236	1.156	1.204	1.150	0.651	0.712	0.461	0.411	0.295	0.382	0.350	0.370	0.260	0.197	0.269	0.204	0.183	0.278	0.225	0.136	0.090	0.072	0.040	0.000	0.000	0.000	0.000
8.700	1.519	2.757	3.881	4.026	3.265	3.648	4.133	4.038	4.372	4.444	3.787	3.199	3.025	3.111	3.538	3.046	2.323	2.067	1.848	2.240	2.232	1.521	1.961	1.319	1.337	2.222	2.065	2.358	2.382	1.613	1.649	1.379	1.794	1.835	1.892	1.725	1.541	1.396	1.031	1.210	1.186	0.706	0.669	0.456	0.370	0.299	0.323	0.384	0.356	0.276	0.197	0.259	0.176	0.177	0.281	0.211	0.126	0.077	0.060	0.031	0.000	0.000	0.000	0.000
8.705	0.884	2.791	3.910	4.105	3.371	3.602	4.181	4.169	4.508	4.528	3.615	2.632	2.765	2.970	3.518	3.190	2.402	2.056	1.691	2.275	2.281	1.626	2.341	1.731	1.402	2.295	2.106	2.436	2.441	1.956	1.799	1.250	1.764	1.778	1.860	1.753	1.623	1.471	0.849	1.204	1.136	0.698	0.621	0.456	0.381	0.332	0.279	0.423	0.343	0.293	0.210	0.249	0.162	0.177	0.271	0.203	0.116	0.070	0.051	0.026	0.000	0.000	0.000	0.000
8.711	0.716	2.775	3.907	4.094	3.623	3.860	4.257	4.305	4.566	4.527	3.732	2.613	2.546	3.056	3.577	3.328	2.424	2.035	1.702	2.423	2.330	1.750	2.584	2.074	1.708	2.423	2.133	2.400	2.512	2.167	1.829	1.185	1.677	1.818	1.758	1.677	1.761	1.471	0.790	1.194	1.152	0.672	0.571	0.482	0.438	0.367	0.271	0.437	0.328	0.292	0.219	0.245	0.153	0.174	0.254	0.201	0.106	0.068	0.044	0.024	0.000	0.000	0.000	0.000
8.716	1.241	2.727	3.863	4.010	3.624	4.009	4.260	4.217	4.468	4.454	3.820	2.640	2.184	3.119	3.653	3.415	2.534	2.171	1.749	2.492	2.483	1.851	2.668	2.222	1.856	2.447	2.105	2.231	2.536	2.212	1.739	1.202	1.679	1.953	1.610	1.513	1.817	1.413	0.834	1.172	1.204	0.632	0.520	0.515	0.478	0.376	0.269	0.428	0.305	0.305	0.222	0.239	0.163	0.180	0.235	0.192	0.098	0.066	0.038	0.021	0.000	0.000	0.000	0.000
8.721	1.344	2.645	3.787	3.971	3.607	4.062	4.193	3.972	4.235	4.252	3.775	2.791	1.786	3.001	3.677	3.508	2.698	2.361	1.717	2.458	2.662	1.900	2.666	2.237	1.879	2.346	2.069	2.006	2.453	2.114	1.632	1.193	1.767	2.007	1.440	1.336	1.792	1.322	0.907	1.107	1.211	0.604	0.500	0.504	0.491	0.356	0.258	0.391	0.273	0.309	0.210	0.234	0.186	0.179	0.214	0.176	0.093	0.061	0.033	0.018	0.000	0.000	0.000	0.000
8.726	1.340	2.517	3.741	4.008	3.716	4.045	4.170	3.993	3.989	3.855	3.574	2.960	2.095	2.962	3.685	3.531	2.756	2.404	1.817	2.316	2.767	1.919	2.720	2.281	2.011	2.176	2.039	1.992	2.385	2.178	1.666	1.126	1.842	1.970	1.284	1.375	1.779	1.252	0.955	1.066	1.125	0.585	0.534	0.468	0.505	0.319	0.240	0.353	0.248	0.297	0.195	0.234	0.196	0.167	0.199	0.155	0.090	0.053	0.028	0.016	0.000	0.000	0.000	0.000
8.731	1.282	2.543	3.750	4.077	3.792	3.900	4.168	4.148	3.833	3.407	3.230	2.919	2.621	3.159	3.731	3.437	2.607	2.265	1.907	2.297	2.792	2.044	2.878	2.423	2.122	2.010	1.970	2.153	2.339	2.314	1.948	1.037	1.870	1.848	1.151	1.386	1.687	1.170	0.985	1.063	0.996	0.573	0.562	0.424	0.543	0.305	0.241	0.334	0.244	0.283	0.191	0.225	0.189	0.154	0.196	0.147	0.083	0.047	0.024	0.014	0.000	0.000	0.000	0.000
8.735	0.832	2.672	3.784	4.071	3.633	3.624	4.087	4.091	3.891	3.654	2.954	2.487	2.766	3.253	3.795	3.390	2.426	2.029	1.858	2.365	2.728	2.183	2.998	2.480	2.174	1.922	1.810	2.253	2.406	2.358	2.176	1.185	1.816	1.744	1.141	1.405	1.614	1.081	0.987	1.068	0.963	0.552	0.556	0.399	0.549	0.290	0.245	0.310	0.267	0.270	0.197	0.208	0.175	0.152	0.197	0.148	0.074	0.043	0.024	0.012	0.000	0.000	0.000	0.000
8.740	0.896	2.746	3.818	3.917	3.307	3.543	4.013	3.876	3.973	4.049	3.460	2.921	2.620	3.197	3.849	3.582	2.583	1.950	1.651	2.328	2.580	2.273	3.035	2.442	2.157	1.919	1.904	2.269	2.431	2.345	2.257	1.385	1.800	1.673	1.241	1.425	1.598	1.024	0.948	1.020	1.038	0.521	0.537	0.385	0.521	0.282	0.262	0.304	0.283	0.253	0.216	0.194	0.168	0.153	0.202	0.144	0.064	0.040	0.023	0.011	0.000	0.000	0.000	0.000
8.745	0.977	2.757	3.814	3.736	3.188	3.779	4.099	3.924	4.159	4.289	3.765	3.125	2.484	3.190	3.896	3.682	2.606	1.884	1.425	2.171	2.320	2.230	2.991	2.538	2.158	1.971	2.079	2.323	2.460	2.435	2.145	1.558	1.890	1.663	1.414	1.457	1.576	1.012	0.951	0.883	1.086	0.509	0.506	0.395	0.477	0.336	0.281	0.313	0.282	0.250	0.231	0.204	0.173	0.156	0.206	0.133	0.061	0.037	0.022	0.010	0.000	0.000	0.000	0.000
8.750	1.001	2.738	3.771	3.851	3.563	3.971	4.192	4.116	4.341	4.385	3.836	3.082	2.667	3.320	3.930	3.659	2.393	1.670	1.361	1.969	2.207	2.093	2.906	2.579	2.095	2.025	2.207	2.371	2.430	2.500	1.841	1.716	1.931	1.717	1.483	1.535	1.498	1.048	0.912	0.692	1.100	0.586	0.476	0.421	0.437	0.379	0.299	0.302	0.266	0.259	0.238	0.234	0.182	0.167	0.202	0.121	0.059	0.033	0.019	0.009	0.000	0.000	0.000	0.000
8.755	1.198	2.546	3.717	3.992	3.755	3.995	4.177	4.102	4.350	4.375	3.689	2.866	2.561	3.303	3.979	3.583	2.134	1.753	1.451	1.993	2.369	1.944	2.821	2.439	2.025	2.173	2.262	2.440	2.422	2.531	1.433	1.793	1.885	1.738	1.430	1.584	1.431	1.097	0.862	0.556	1.125	0.684	0.445	0.456	0.415	0.380	0.320	0.274	0.248	0.276	0.240	0.245	0.200	0.175	0.188	0.123	0.056	0.027	0.017	0.008	0.000	0.000	0.000	0.000
8.760	1.274	2.361	3.654	4.089	3.716	3.833	4.080	3.904	4.207	4.248	3.434	2.721	2.853	3.523	4.065	3.564	2.000	2.142	1.495	2.085	2.431	2.050	2.770	2.076	2.072	2.321	2.268	2.368	2.390	2.530	1.304	1.772	1.756	1.711	1.357	1.575	1.485	1.100	0.807	0.667	1.120	0.746	0.476	0.480	0.430	0.348	0.358	0.267	0.271	0.293	0.272	0.231	0.216	0.171	0.170	0.125	0.053	0.022	0.016	0.007	0.000	0.000	0.000	0.000
8.765	1.238	2.323	3.635	4.108	3.476	3.576	4.045	3.835	3.994	3.983	3.429	2.965	3.192	3.840	4.177	3.631	2.281	2.372	1.656	2.107	2.368	2.196	2.816	2.030	2.356	2.360	2.234	2.133	2.311	2.497	1.370	1.685	1.603	1.709	1.402	1.607	1.596	1.160	0.890	0.895	1.067	0.777	0.562	0.479	0.481	0.310	0.390	0.257	0.295	0.296	0.286	0.203	0.213	0.151	0.160	0.118	0.049	0.018	0.015	0.006	0.000	0.000	0.000	0.000
8.770	1.141	2.386	3.691	4.048	3.657	3.824	4.143	3.998	3.736	3.538	3.281	3.014	3.287	3.950	4.276	3.810	2.529	2.449	2.100	2.055	2.210	2.225	2.918	2.291	2.627	2.283	2.178	1.798	2.136	2.361	1.439	1.485	1.457	1.748	1.406	1.618	1.728	1.238	1.040	1.082	0.973	0.739	0.621	0.471	0.503	0.298	0.396	0.289	0.300	0.297	0.269	0.181	0.208	0.138	0.153	0.103	0.043	0.015	0.015	0.006	0.000	0.000	0.000	0.000
8.775	1.255	2.565	3.763	3.970	3.615	3.922	4.194	4.006	3.378	3.023	2.819	2.787	3.166	3.855	4.337	3.965	2.646	2.431	2.325	2.180	2.195	2.265	2.991	2.375	2.712	2.098	2.063	1.731	1.859	2.181	1.557	1.268	1.375	1.819	1.356	1.613	1.839	1.275	1.107	1.176	0.896	0.658	0.643	0.473	0.529	0.303	0.380	0.317	0.285	0.293	0.245	0.187	0.202	0.131	0.149	0.094	0.039	0.013	0.014	0.005	0.000	0.000	0.000	0.000
8.780	0.766	2.681	3.839	3.941	3.475	3.892	4.133	3.804	3.454	3.429	3.177	3.018	2.632	3.649	4.366	3.996	2.770	2.633	2.352	2.495	2.531	2.302	3.040	2.421	2.625	1.962	1.869	1.868	1.744	2.117	1.613	1.284	1.438	1.848	1.343	1.578	1.864	1.234	1.038	1.153	0.949	0.562	0.601	0.479	0.565	0.297	0.353	0.324	0.269	0.290	0.231	0.202	0.203	0.126	0.151	0.093	0.037	0.011	0.014	0.005	0.000	0.000	0.000	0.000
8.785	0.589	2.710	3.903	4.033	3.507	3.748	4.055	3.786	3.774	3.881	3.533	3.079	2.901	3.880	4.399	3.914	2.768	2.793	2.251	2.667	2.763	2.323	3.063	2.548	2.413	2.053	1.595	1.925	1.788	2.217	1.606	1.307	1.553	1.930	1.319	1.513	1.777	1.281	0.890	1.059	0.968	0.467	0.528	0.508	0.569	0.266	0.319	0.313	0.267	0.292	0.228	0.223	0.200	0.126	0.165	0.092	0.037	0.009	0.014	0.005	0.000	0.000	0.000	0.000
8.790	0.772	2.768	3.937	4.176	3.646	3.557	4.099	4.112	4.112	4.101	3.656	2.912	2.891	3.981	4.440	3.954	2.838	2.788	2.232	2.672	2.827	2.291	3.041	2.562	2.525	2.232	1.437	1.893	1.796	2.319	1.836	1.363	1.623	1.950	1.267	1.544	1.599	1.357	0.790	0.950	0.959	0.459	0.528	0.534	0.533	0.290	0.278	0.299	0.283	0.294	0.245	0.228	0.187	0.123	0.178	0.097	0.036	0.007	0.012	0.004	0.000	0.000	0.000	0.000
8.795	0.692	2.826	3.945	4.201	3.762	3.687	4.213	4.304	4.240	4.121	3.622	2.670	2.600	3.936	4.468	4.120	2.971	2.681	2.250	2.536	2.744	2.179	2.980	2.418	2.694	2.303	1.384	1.794	1.726	2.291	2.090	1.444	1.657	1.897	1.198	1.513	1.432	1.393	0.798	0.887	0.954	0.507	0.547	0.526	0.472	0.354	0.244	0.294	0.292	0.299	0.255	0.225	0.175	0.125	0.179	0.103	0.034	0.007	0.010	0.006	0.001	0.001	0.000	0.000
8.800	0.886	2.821	3.928	4.073	3.741	3.965	4.289	4.258	4.146	3.963	3.447	2.547	2.088	3.789	4.490	4.186	2.861	2.457	2.310	2.485	2.525	2.099	2.961	2.228	2.705	2.292	1.530	1.706	1.537	2.133	2.256	1.459	1.627	1.872	1.250	1.480	1.402	1.334	0.871	0.964	0.996	0.554	0.550	0.493	0.466	0.448	0.385	0.376	0.309	0.311	0.258	0.217	0.160	0.138	0.178	0.130	0.072	0.038	0.023	0.019	0.018	0.015	0.000	0.000
8.805	1.078	2.815	3.856	3.873	3.603	4.091	4.267	3.958	3.843	3.662	3.234	2.878	2.268	3.820	4.580	4.235	3.126	2.617	2.738	2.756	2.238	2.096	2.968	2.481	2.710	2.215	1.831	1.523	1.333	1.859	2.344	1.749	1.621	1.890	1.748	1.762	1.458	1.403	1.282	1.374	1.337	0.725	0.766	0.855	0.878	0.893	0.990	0.818	0.594	0.468	0.353	0.261	0.211	0.275	0.298	0.247	0.226	0.129	0.079	0.067	0.073	0.053	0.000	0.000
8.810	1.557	2.688	3.718	3.860	3.715	4.078	4.105	3.498	3.588	3.710	3.572	3.612	3.408	4.175	4.722	4.471	3.706	3.191	3.132	2.946	2.452	2.107	2.878	2.717	2.809	2.141	1.946	1.249	1.542	1.865	2.340	2.373	2.116	2.078	2.186	2.264	1.566	1.550	1.807	1.871	1.770	1.068	1.265	1.267	1.363	1.316	1.559	1.271	1.020	0.815	0.574	0.398	0.373	0.496	0.477	0.402	0.397	0.259	0.159	0.137	0.149	0.101	0.000	0.000
8.815	1.623	2.348	3.528	3.974	3.886	3.941	3.774	3.504	3.944	4.155	4.111	3.983	3.872	4.417	4.817	4.604	4.031	3.591	3.318	3.002	2.576	2.009	2.673	2.725	2.958	2.086	1.876	1.021	1.727	1.992	2.191	2.783	2.692	2.327	2.411	2.553	1.711	1.697	2.191	2.233	2.053	1.453	1.628	1.548	1.671	1.576	1.930	1.605	1.315	1.134	0.770	0.574	0.588	0.671	0.631	0.522	0.526	0.384	0.240	0.206	0.212	0.138	0.000	0.000
