time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
7.854	1.225	2.751	3.678	4.294	4.636	4.221	3.271	2.939	2.696	2.979	3.384	4.066	4.218	3.596	2.510	1.716	1.664	3.249	2.823	2.707	3.251	2.349	2.766	2.216	2.426	2.837	2.023	1.588	1.398	1.783	1.415	1.298	1.296	1.895	1.524	0.846	1.182	0.958	0.640	1.591	0.643	0.599	0.508	0.321	0.428	0.344	0.170	0.137	0.173	0.142	0.076	0.068	0.099	0.059	0.050	0.029	0.013	0.008	0.003	0.003	0.000	0.000	0.000	0.000
7.859	1.672	2.927	3.619	4.151	4.557	4.227	3.104	2.654	2.826	3.069	3.321	4.019	4.188	3.510	2.547	2.026	1.862	3.346	2.837	2.653	3.108	2.072	2.692	2.239	2.542	2.951	2.219	1.669	1.592	1.770	1.387	1.517	1.264	1.966	1.561	0.929	1.061	0.898	0.683	1.542	0.662	0.551	0.507	0.322	0.431	0.338	0.153	0.138	0.168	0.151	0.069	0.075	0.102	0.061	0.051	0.029	0.013	0.008	0.004	0.004	0.002	0.002	0.000	0.000
7.865	1.718	3.108	3.489	3.885	4.475	4.269	3.140	2.586	2.884	3.144	3.213	3.956	4.158	3.391	2.520	2.059	1.824	3.378	2.858	2.575	2.889	1.739	2.587	2.293	2.642	2.926	2.200	1.781	1.724	1.520	1.292	1.600	1.339	2.113	1.504	0.999	1.148	0.822	0.762	1.457	0.625	0.529	0.435	0.335	0.395	0.325	0.157	0.136	0.162	0.147	0.064	0.079	0.100	0.063	0.048	0.027	0.013	0.009	0.006	0.006	0.004	0.006	0.000	0.000
7.871	1.951	3.151	3.473	3.916	4.522	4.336	3.390	2.618	2.688	3.112	3.355	4.035	4.193	3.556	2.699	2.086	1.799	3.323	2.831	2.502	2.778	2.036	2.648	2.228	2.728	2.842	2.125	1.939	1.854	1.121	1.296	1.591	1.381	2.197	1.380	1.017	1.181	0.689	0.798	1.400	0.641	0.486	0.349	0.326	0.342	0.287	0.159	0.130	0.146	0.138	0.064	0.078	0.097	0.067	0.043	0.027	0.017	0.012	0.009	0.013	0.013	0.013	0.000	0.000
7.877	2.144	3.184	3.383	3.942	4.591	4.467	3.630	2.693	2.749	3.153	3.319	4.011	4.244	3.645	2.749	2.308	1.926	3.265	2.680	2.523	2.877	2.242	2.702	1.935	2.695	2.971	2.153	2.103	1.953	0.970	1.459	1.616	1.449	2.170	1.460	1.114	1.100	0.529	0.800	1.341	0.637	0.473	0.341	0.304	0.353	0.304	0.155	0.133	0.141	0.124	0.071	0.086	0.102	0.070	0.050	0.041	0.047	0.034	0.032	0.039	0.032	0.022	0.000	0.000
7.883	2.146	3.216	3.193	3.853	4.619	4.501	3.662	2.848	2.862	3.173	3.176	3.949	4.270	3.533	2.531	2.422	2.021	3.255	2.474	2.527	2.937	2.219	2.786	2.056	2.614	2.992	2.123	2.115	1.997	1.264	1.725	1.651	1.500	2.128	1.535	1.227	0.961	0.638	0.807	1.267	0.638	0.678	0.447	0.339	0.514	0.479	0.196	0.170	0.185	0.142	0.105	0.118	0.118	0.087	0.091	0.100	0.134	0.103	0.095	0.105	0.073	0.037	0.000	0.000
7.888	2.170	3.162	3.364	4.006	4.629	4.401	3.484	2.820	2.731	3.080	3.327	4.067	4.301	3.621	2.668	2.369	1.928	3.204	2.422	2.499	2.882	1.956	2.819	2.315	2.519	2.862	1.989	1.945	2.055	1.446	1.890	1.647	1.484	2.156	1.522	1.345	1.063	0.821	0.764	1.199	0.671	0.855	0.564	0.435	0.674	0.649	0.264	0.237	0.242	0.203	0.157	0.167	0.151	0.124	0.153	0.168	0.227	0.192	0.169	0.192	0.134	0.060	0.000	0.000
7.894	2.094	3.038	3.372	4.037	4.610	4.326	3.277	2.681	2.706	3.105	3.320	4.084	4.354	3.769	2.847	2.401	1.952	3.130	2.433	2.423	2.730	1.580	2.725	2.319	2.397	2.626	1.844	1.723	2.035	1.547	1.889	1.570	1.435	2.205	1.468	1.360	1.204	0.892	0.696	1.238	0.711	0.897	0.651	0.464	0.717	0.699	0.290	0.273	0.265	0.254	0.186	0.197	0.187	0.153	0.208	0.221	0.288	0.256	0.219	0.256	0.179	0.079	0.000	0.000
7.900	1.805	2.848	3.127	3.864	4.564	4.399	3.293	2.341	2.845	3.312	3.385	4.105	4.388	3.705	2.705	2.426	1.984	3.093	2.437	2.271	2.661	1.545	2.589	2.136	2.340	2.424	1.796	1.721	1.917	1.697	1.970	1.622	1.355	2.205	1.364	1.328	1.289	1.039	0.667	1.314	0.697	0.798	0.663	0.436	0.630	0.612	0.279	0.270	0.245	0.266	0.184	0.190	0.213	0.168	0.225	0.247	0.299	0.266	0.230	0.272	0.191	0.083	0.000	0.000
7.906	1.727	2.496	2.811	3.828	4.585	4.445	3.315	1.789	2.788	3.428	3.683	4.280	4.393	3.551	2.288	2.256	1.869	3.021	2.400	2.187	2.679	1.751	2.584	2.059	2.495	2.278	1.685	1.806	1.747	1.760	2.206	1.601	1.317	2.119	1.301	1.292	1.358	1.316	0.796	1.351	0.714	0.644	0.619	0.440	0.464	0.453	0.259	0.250	0.213	0.256	0.161	0.154	0.218	0.162	0.207	0.247	0.268	0.226	0.206	0.238	0.171	0.071	0.000	0.000
7.912	1.768	1.803	2.552	3.992	4.684	4.478	3.388	2.280	2.933	3.438	3.715	4.317	4.402	3.641	2.470	1.881	1.646	2.921	2.292	2.200	2.639	1.805	2.635	1.964	2.597	2.169	1.684	1.880	1.418	1.702	2.322	1.657	1.381	2.053	1.312	1.321	1.480	1.450	0.939	1.331	0.723	0.653	0.560	0.515	0.398	0.360	0.259	0.275	0.209	0.252	0.149	0.125	0.198	0.147	0.177	0.227	0.239	0.176	0.158	0.175	0.127	0.050	0.000	0.000
7.918	1.672	1.616	2.347	4.039	4.744	4.544	3.485	2.501	3.035	3.410	3.536	4.227	4.388	3.626	2.591	2.186	1.715	2.876	2.302	2.326	2.503	1.747	2.682	1.794	2.487	1.999	1.592	1.922	1.178	1.809	2.250	1.800	1.496	2.148	1.324	1.363	1.625	1.399	1.048	1.270	0.822	0.705	0.522	0.574	0.403	0.335	0.243	0.320	0.226	0.238	0.150	0.132	0.177	0.145	0.156	0.204	0.219	0.158	0.119	0.132	0.081	0.030	0.000	0.000
7.923	1.471	2.091	2.276	3.965	4.744	4.559	3.516	2.502	2.905	3.276	3.574	4.256	4.345	3.501	2.556	2.345	1.738	2.840	2.292	2.359	2.369	1.869	2.775	1.721	2.220	1.892	1.683	1.939	1.324	1.990	1.940	1.810	1.559	2.222	1.431	1.372	1.721	1.200	1.192	1.353	0.988	0.752	0.524	0.559	0.406	0.304	0.213	0.338	0.229	0.218	0.150	0.149	0.178	0.142	0.143	0.171	0.187	0.136	0.103	0.094	0.049	0.017	0.000	0.000
7.929	1.597	2.376	2.609	3.920	4.688	4.511	3.513	2.546	2.762	3.144	3.644	4.311	4.330	3.495	2.598	2.295	1.599	2.784	2.194	2.369	2.283	2.072	2.842	1.798	2.095	2.064	1.769	1.875	1.435	2.004	1.649	1.747	1.482	2.158	1.532	1.296	1.731	0.944	1.260	1.431	1.137	0.819	0.540	0.503	0.385	0.324	0.198	0.312	0.226	0.192	0.146	0.166	0.185	0.143	0.138	0.155	0.142	0.105	0.087	0.063	0.025	0.008	0.000	0.000
7.935	1.812	2.673	3.008	3.832	4.572	4.473	3.483	2.663	3.055	3.246	3.603	4.298	4.303	3.506	2.774	2.161	1.487	2.798	2.168	2.526	2.151	2.017	2.843	2.005	2.188	2.308	1.642	1.980	1.422	2.092	1.628	1.832	1.307	1.999	1.485	1.281	1.761	1.031	1.209	1.463	1.211	0.879	0.555	0.515	0.349	0.335	0.197	0.259	0.217	0.189	0.143	0.165	0.177	0.145	0.136	0.167	0.113	0.079	0.070	0.044	0.009	0.003	0.000	0.000
7.941	1.835	2.974	3.284	3.777	4.487	4.426	3.486	2.727	3.146	3.445	3.837	4.367	4.209	3.338	2.822	2.207	1.574	2.813	2.292	2.662	2.256	1.873	2.862	2.100	2.187	2.511	1.399	2.053	1.386	2.175	1.517	1.740	1.356	1.875	1.314	1.383	1.739	1.210	1.155	1.485	1.251	0.931	0.541	0.601	0.355	0.357	0.209	0.238	0.215	0.200	0.140	0.151	0.162	0.134	0.129	0.168	0.103	0.063	0.060	0.036	0.001	0.001	0.000	0.000
7.947	1.991	3.127	3.524	3.995	4.519	4.306	3.358	2.641	2.903	3.535	4.086	4.444	4.142	3.193	2.740	2.148	1.451	2.840	2.387	2.742	2.290	1.743	2.914	2.081	2.373	2.647	1.415	1.981	1.469	2.261	1.454	1.442	1.490	1.716	1.148	1.435	1.715	1.347	1.192	1.482	1.305	0.969	0.594	0.710	0.397	0.369	0.229	0.253	0.208	0.206	0.134	0.145	0.144	0.110	0.126	0.149	0.092	0.053	0.050	0.031	0.001	0.000	0.000	0.000
7.952	2.064	3.141	3.613	4.118	4.528	4.215	3.152	2.344	2.739	3.455	4.057	4.402	4.092	3.191	2.729	2.222	1.748	2.957	2.510	2.679	2.202	1.733	2.921	1.970	2.547	2.576	1.486	1.874	1.580	2.211	1.448	1.352	1.636	1.522	1.206	1.466	1.689	1.391	1.226	1.411	1.343	1.000	0.655	0.745	0.423	0.341	0.250	0.262	0.197	0.201	0.138	0.138	0.120	0.089	0.115	0.117	0.078	0.047	0.043	0.028	0.000	0.000	0.000	0.000
7.958	2.010	3.035	3.481	3.957	4.446	4.213	3.084	2.288	2.943	3.182	3.758	4.260	3.930	3.030	2.772	2.325	1.989	3.026	2.573	2.444	1.935	1.821	2.917	2.114	2.593	2.364	1.855	1.992	1.830	2.142	1.411	1.511	1.793	1.418	1.234	1.444	1.563	1.301	1.264	1.353	1.311	0.976	0.675	0.671	0.394	0.293	0.249	0.266	0.175	0.203	0.143	0.123	0.111	0.092	0.106	0.105	0.067	0.046	0.035	0.024	0.000	0.000	0.000	0.000
7.964	1.914	2.891	3.173	3.637	4.343	4.186	3.127	2.415	2.867	3.090	3.677	4.134	3.711	2.717	2.653	2.230	1.780	2.970	2.609	2.121	1.556	2.015	2.961	2.156	2.564	2.256	2.135	2.194	2.057	2.008	1.431	1.519	1.868	1.455	1.256	1.491	1.418	1.208	1.299	1.334	1.221	0.928	0.616	0.553	0.336	0.288	0.233	0.250	0.157	0.200	0.136	0.113	0.126	0.093	0.105	0.105	0.060	0.042	0.028	0.020	0.000	0.000	0.000	0.000
7.970	1.862	2.829	2.944	3.551	4.335	4.207	3.249	2.372	2.573	3.333	3.939	4.076	3.506	2.692	2.651	2.034	1.519	2.901	2.577	2.157	1.966	2.107	2.962	2.063	2.601	2.180	2.178	2.221	2.043	1.731	1.549	1.422	1.873	1.534	1.376	1.640	1.388	1.248	1.334	1.362	1.149	0.848	0.553	0.471	0.286	0.281	0.203	0.223	0.148	0.194	0.122	0.116	0.140	0.082	0.107	0.101	0.053	0.035	0.025	0.015	0.000	0.000	0.000	0.000
7.976	1.856	2.826	2.790	3.566	4.398	4.279	3.293	2.319	2.756	3.424	3.968	4.030	3.308	2.579	2.703	2.114	1.948	2.893	2.628	2.525	2.345	2.167	2.930	1.934	2.572	2.036	1.981	2.136	1.840	1.324	1.641	1.248	1.841	1.521	1.430	1.666	1.383	1.337	1.327	1.397	1.136	0.777	0.530	0.481	0.260	0.276	0.207	0.220	0.140	0.181	0.118	0.117	0.152	0.070	0.104	0.085	0.048	0.027	0.023	0.010	0.000	0.000	0.000	0.000
7.981	1.814	2.819	3.182	3.857	4.476	4.274	3.260	2.152	2.841	3.351	3.744	4.018	3.592	2.673	2.501	2.084	1.917	2.742	2.595	2.791	2.420	2.241	2.928	2.011	2.372	2.095	1.708	2.258	1.698	1.089	1.640	1.265	1.794	1.591	1.322	1.592	1.463	1.412	1.316	1.343	1.094	0.744	0.556	0.528	0.250	0.275	0.214	0.224	0.133	0.165	0.119	0.111	0.153	0.068	0.102	0.071	0.046	0.023	0.021	0.008	0.000	0.000	0.000	0.000
7.987	1.827	2.911	3.462	4.047	4.503	4.209	3.137	2.121	2.896	3.400	3.725	4.157	3.883	2.812	2.426	2.309	1.939	2.470	2.495	2.940	2.260	2.194	2.891	2.109	2.007	2.099	1.503	2.312	1.711	1.135	1.756	1.438	1.740	1.825	1.204	1.458	1.530	1.377	1.315	1.320	1.061	0.756	0.563	0.555	0.265	0.242	0.204	0.201	0.131	0.159	0.115	0.106	0.149	0.069	0.101	0.061	0.045	0.022	0.020	0.008	0.000	0.000	0.000	0.000
7.993	1.815	3.045	3.509	3.964	4.443	4.207	3.092	2.360	3.100	3.652	4.075	4.369	4.085	3.216	2.724	2.581	2.323	2.380	2.446	2.955	2.099	1.841	2.752	2.113	1.936	1.967	1.633	2.169	1.695	1.087	1.833	1.476	1.736	1.971	1.316	1.553	1.656	1.273	1.236	1.491	1.134	0.830	0.554	0.540	0.302	0.213	0.202	0.179	0.152	0.157	0.113	0.105	0.138	0.066	0.099	0.055	0.044	0.021	0.018	0.007	0.000	0.000	0.000	0.000
7.999	1.772	3.060	3.458	3.791	4.378	4.219	3.072	2.439	3.096	3.687	4.222	4.450	4.146	3.353	2.797	2.572	2.340	2.155	2.492	2.895	2.098	1.399	2.626	2.134	2.155	1.895	1.866	2.018	1.593	1.088	1.827	1.414	1.861	1.995	1.413	1.661	1.760	1.262	1.133	1.705	1.222	0.904	0.526	0.532	0.347	0.205	0.176	0.182	0.178	0.159	0.114	0.102	0.133	0.063	0.089	0.051	0.040	0.020	0.015	0.006	0.000	0.000	0.000	0.000
8.005	1.862	3.025	3.485	3.910	4.433	4.212	3.164	2.440	2.783	3.481	4.078	4.344	4.030	3.220	2.695	2.238	2.109	2.156	2.693	2.748	2.097	1.822	2.764	2.119	2.398	1.971	2.054	2.167	1.517	1.452	1.834	1.349	1.908	1.984	1.477	1.761	1.836	1.285	1.061	1.791	1.249	0.897	0.493	0.540	0.377	0.206	0.159	0.188	0.177	0.156	0.117	0.101	0.146	0.070	0.079	0.049	0.034	0.017	0.013	0.006	0.000	0.000	0.000	0.000
8.010	1.813	3.043	3.436	3.963	4.496	4.271	3.225	2.197	2.574	2.970	3.627	4.045	3.751	2.922	2.431	2.171	2.131	2.463	2.827	2.752	2.085	1.887	2.800	1.948	2.509	2.071	2.213	2.212	1.496	1.763	1.912	1.564	1.932	1.970	1.598	1.763	1.843	1.229	1.040	1.746	1.217	0.816	0.427	0.531	0.379	0.226	0.150	0.193	0.166	0.149	0.115	0.100	0.141	0.079	0.075	0.046	0.028	0.016	0.011	0.005	0.000	0.000	0.000	0.000
8.016	1.720	3.063	3.264	3.838	4.515	4.329	3.247	2.025	2.634	2.776	3.274	3.578	3.341	2.865	2.297	2.229	2.101	2.611	2.801	2.842	2.245	1.818	2.762	1.947	2.514	2.214	2.393	2.095	1.482	1.885	1.885	1.690	1.938	1.917	1.697	1.645	1.764	1.049	1.052	1.673	1.166	0.716	0.361	0.464	0.380	0.257	0.164	0.186	0.139	0.135	0.109	0.102	0.116	0.078	0.072	0.040	0.024	0.014	0.010	0.004	0.000	0.000	0.000	0.000
8.022	1.843	3.075	3.453	3.985	4.539	4.299	3.210	1.918	2.590	3.443	3.666	3.318	3.002	2.821	2.291	1.974	1.786	2.688	2.836	2.793	2.556	1.876	2.718	2.184	2.527	2.339	2.552	2.162	1.486	1.888	1.807	1.588	1.832	1.840	1.652	1.468	1.630	0.818	1.050	1.584	1.096	0.634	0.343	0.376	0.407	0.258	0.190	0.177	0.128	0.122	0.106	0.105	0.102	0.070	0.066	0.033	0.021	0.012	0.008	0.004	0.000	0.000	0.000	0.000
8.028	1.665	3.095	3.661	4.119	4.510	4.255	3.234	2.320	2.895	3.765	4.036	3.796	3.325	2.646	2.224	2.090	2.035	2.930	3.005	2.771	2.769	1.964	2.661	2.276	2.538	2.354	2.634	2.406	1.427	1.925	1.770	1.365	1.752	1.831	1.522	1.342	1.529	0.848	0.999	1.522	1.076	0.600	0.347	0.365	0.432	0.249	0.188	0.164	0.128	0.114	0.099	0.099	0.109	0.059	0.062	0.031	0.021	0.010	0.007	0.005	0.000	0.000	0.000	0.000
8.034	1.652	3.116	3.675	3.965	4.365	4.213	3.247	2.647	3.126	3.837	4.246	4.135	3.524	2.637	2.393	2.337	2.194	3.051	3.038	2.935	2.794	2.188	2.751	2.138	2.396	2.364	2.626	2.483	1.501	2.042	1.890	1.591	1.841	1.884	1.514	1.349	1.485	0.968	0.991	1.494	1.075	0.532	0.382	0.394	0.427	0.251	0.175	0.166	0.143	0.114	0.099	0.092	0.113	0.053	0.060	0.034	0.020	0.008	0.004	0.005	0.000	0.000	0.000	0.000
8.039	1.707	3.070	3.558	3.684	4.206	4.107	3.196	2.898	3.022	3.666	4.257	4.261	3.530	2.556	2.621	2.275	1.903	3.072	3.058	2.924	2.655	2.205	2.803	1.877	2.223	2.381	2.514	2.360	1.608	2.049	2.043	1.652	1.893	1.897	1.581	1.409	1.560	1.060	1.026	1.612	1.147	0.490	0.411	0.445	0.398	0.247	0.175	0.166	0.159	0.113	0.097	0.089	0.107	0.053	0.063	0.038	0.018	0.006	0.003	0.004	0.000	0.000	0.000	0.000
8.045	1.602	2.953	3.408	3.738	4.266	4.072	3.226	2.839	2.521	3.277	4.091	4.209	3.521	2.690	2.722	2.023	1.886	3.313	3.296	2.700	2.361	1.947	2.814	2.023	2.457	2.442	2.362	2.118	1.660	2.047	1.987	1.640	1.961	1.930	1.565	1.433	1.575	1.118	1.134	1.785	1.295	0.662	0.502	0.548	0.349	0.233	0.183	0.145	0.167	0.118	0.093	0.088	0.101	0.057	0.065	0.038	0.017	0.005	0.001	0.003	0.000	0.000	0.000	0.000
8.051	1.545	2.846	3.172	3.748	4.367	4.201	3.322	2.635	2.428	3.113	3.877	3.968	3.518	3.063	2.732	2.004	2.126	3.528	3.413	2.541	2.179	1.698	2.751	2.180	2.606	2.620	2.303	1.971	1.943	2.149	1.768	1.810	1.970	2.052	1.429	1.478	1.490	1.172	1.257	1.839	1.331	0.837	0.589	0.634	0.292	0.237	0.198	0.122	0.160	0.127	0.093	0.087	0.107	0.061	0.063	0.034	0.017	0.006	0.003	0.004	0.002	0.001	0.000	0.000
8.057	1.447	2.755	3.033	3.714	4.425	4.282	3.303	2.704	2.993	3.447	3.781	3.530	3.270	3.089	2.692	2.031	2.076	3.545	3.331	2.422	2.257	1.770	2.661	2.227	2.568	2.680	2.310	2.074	2.285	2.118	1.707	2.005	1.968	2.133	1.315	1.410	1.411	1.181	1.220	1.727	1.223	0.908	0.731	0.779	0.383	0.567	0.525	0.474	0.337	0.288	0.262	0.207	0.175	0.117	0.092	0.056	0.033	0.029	0.023	0.022	0.017	0.007	0.000	0.000
8.063	1.731	3.034	3.665	4.073	4.390	4.265	3.594	3.019	3.226	3.663	3.781	3.282	2.965	2.771	2.541	2.462	2.155	3.384	3.036	2.073	2.291	1.690	2.630	2.243	2.535	2.547	2.342	2.212	2.428	1.889	1.796	2.069	2.000	2.123	1.314	1.269	1.474	1.224	1.136	1.511	1.099	1.109	1.157	1.090	0.777	1.022	1.003	0.963	0.700	0.555	0.558	0.452	0.324	0.261	0.182	0.145	0.080	0.073	0.061	0.054	0.043	0.018	0.000	0.000
8.068	2.076	3.468	4.255	4.355	4.175	4.190	3.891	3.228	3.111	3.653	3.841	3.419	2.944	2.432	2.376	2.657	2.389	3.273	2.637	1.461	2.304	2.092	2.745	2.209	2.460	2.685	2.491	2.276	2.369	1.546	1.906	1.953	2.138	2.163	1.362	1.243	1.610	1.385	1.249	1.352	1.161	1.356	1.506	1.375	1.103	1.284	1.288	1.284	0.948	0.734	0.762	0.639	0.443	0.392	0.272	0.236	0.129	0.114	0.094	0.082	0.065	0.029	0.000	0.000
8.074	2.550	3.896	4.703	4.674	4.263	4.199	3.897	3.258	2.837	3.529	3.816	3.353	2.835	2.620	2.405	2.587	2.478	3.227	2.485	1.712	2.378	2.517	2.861	2.003	2.417	2.860	2.519	2.236	2.295	1.724	1.967	1.847	2.187	2.252	1.452	1.288	1.705	1.454	1.361	1.262	1.201	1.442	1.665	1.477	1.259	1.335	1.360	1.387	1.033	0.779	0.817	0.699	0.472	0.444	0.306	0.278	0.151	0.128	0.106	0.090	0.071	0.033	0.000	0.000
8.080	2.629	4.214	5.016	5.067	4.658	4.149	3.594	3.175	2.723	3.436	3.727	3.124	2.520	2.556	2.235	2.278	2.327	3.193	2.706	2.194	2.321	2.655	2.871	1.705	2.499	2.810	2.401	2.073	2.331	2.058	2.044	1.731	2.135	2.206	1.454	1.477	1.656	1.366	1.361	1.264	1.164	1.365	1.601	1.358	1.213	1.188	1.240	1.269	0.952	0.692	0.732	0.618	0.410	0.400	0.271	0.251	0.135	0.109	0.089	0.075	0.058	0.028	0.000	0.000
8.086	2.926	4.425	5.189	5.264	4.801	3.964	3.101	3.181	3.011	3.479	3.866	3.332	2.406	2.461	2.623	2.358	2.090	3.212	2.944	2.378	2.124	2.518	2.808	1.912	2.681	2.519	2.185	1.839	2.224	2.184	2.103	1.646	2.020	2.073	1.404	1.669	1.494	1.166	1.207	1.217	1.131	1.180	1.319	1.014	0.966	0.884	0.963	0.944	0.746	0.528	0.560	0.426	0.291	0.284	0.185	0.167	0.093	0.068	0.053	0.044	0.034	0.017	0.000	0.000
8.092	2.939	4.544	5.207	5.224	4.694	3.732	3.205	3.437	3.496	3.859	4.092	3.728	3.203	3.111	2.985	2.497	1.978	3.200	2.972	2.313	2.137	2.070	2.582	2.020	2.684	2.520	2.408	1.902	2.117	2.134	2.197	1.718	1.902	1.843	1.342	1.763	1.405	0.941	0.932	1.156	1.097	0.942	0.934	0.583	0.618	0.554	0.685	0.590	0.555	0.415	0.405	0.278	0.217	0.166	0.108	0.077	0.054	0.028	0.022	0.016	0.011	0.006	0.000	0.000
8.097	3.100	4.559	5.060	4.927	4.442	3.710	3.452	3.512	3.571	4.059	4.145	3.856	3.616	3.410	3.069	2.512	1.940	3.032	2.806	2.108	2.180	1.372	2.271	1.885	2.551	2.570	2.510	2.127	2.208	2.215	2.162	1.776	1.837	1.806	1.303	1.761	1.567	0.847	0.709	1.106	1.063	0.768	0.744	0.450	0.397	0.355	0.495	0.490	0.481	0.390	0.354	0.260	0.205	0.120	0.090	0.053	0.042	0.011	0.012	0.005	0.001	0.001	0.000	0.000
8.103	3.235	4.478	4.758	4.347	4.050	3.865	3.613	3.408	3.459	4.115	3.984	3.669	3.803	3.384	2.868	2.391	1.663	2.715	2.460	1.910	2.107	1.307	2.208	1.540	2.508	2.438	2.405	2.374	2.281	2.345	1.986	1.655	1.848	1.875	1.229	1.709	1.791	0.896	0.686	1.165	1.051	0.696	0.646	0.449	0.389	0.339	0.395	0.449	0.473	0.356	0.308	0.240	0.197	0.107	0.087	0.049	0.035	0.009	0.011	0.004	0.000	0.000	0.000	0.000
8.109	3.251	4.309	4.399	3.731	3.682	3.829	3.544	3.331	3.497	4.134	3.948	3.654	3.859	3.162	2.396	2.326	1.535	2.451	2.111	1.871	2.008	1.410	2.291	1.565	2.538	2.286	2.398	2.458	2.236	2.337	1.834	1.677	1.768	1.918	1.271	1.673	1.947	0.975	0.691	1.322	1.031	0.649	0.552	0.450	0.407	0.371	0.413	0.407	0.456	0.346	0.271	0.227	0.189	0.103	0.092	0.049	0.031	0.009	0.009	0.003	0.000	0.000	0.000	0.000
8.115	3.245	4.127	3.998	3.700	3.927	3.446	3.075	3.229	3.518	4.150	4.143	3.922	3.870	3.360	2.649	2.343	1.849	2.378	1.943	1.799	1.913	1.642	2.516	1.811	2.498	2.409	2.575	2.374	2.325	2.335	1.733	1.763	1.681	1.923	1.385	1.650	2.008	1.091	0.814	1.391	1.019	0.606	0.457	0.432	0.461	0.413	0.436	0.407	0.436	0.357	0.266	0.224	0.173	0.110	0.100	0.052	0.029	0.010	0.007	0.004	0.000	0.000	0.000	0.000
8.121	3.174	3.972	3.689	3.629	4.046	3.508	2.955	2.891	3.437	4.143	4.093	3.864	3.836	3.438	2.850	2.157	1.806	2.330	2.034	1.801	1.902	1.864	2.724	1.898	2.454	2.732	2.622	2.354	2.417	2.297	1.614	1.707	1.707	1.931	1.440	1.597	1.980	1.202	1.116	1.333	0.972	0.552	0.381	0.438	0.488	0.433	0.432	0.422	0.452	0.393	0.280	0.218	0.171	0.128	0.096	0.056	0.029	0.012	0.006	0.004	0.000	0.000	0.000	0.000
8.126	2.800	3.851	3.961	3.922	4.083	3.704	2.911	2.804	3.536	4.130	3.774	3.437	3.692	3.240	2.877	2.398	1.900	2.437	2.257	1.730	1.927	1.945	2.837	1.767	2.411	2.897	2.509	2.392	2.453	2.176	1.743	1.663	1.829	1.909	1.479	1.579	1.850	1.224	1.298	1.168	0.946	0.517	0.351	0.454	0.438	0.422	0.413	0.416	0.476	0.387	0.264	0.202	0.157	0.131	0.078	0.055	0.030	0.014	0.008	0.004	0.000	0.000	0.000	0.000
8.132	2.722	3.760	4.031	3.872	4.035	3.824	3.007	2.903	3.590	4.090	3.838	3.536	3.520	3.047	2.855	2.636	1.924	2.548	2.449	1.656	1.868	1.843	2.886	1.953	2.376	2.904	2.409	2.458	2.508	2.099	1.848	1.608	1.886	1.831	1.490	1.616	1.647	1.087	1.302	1.033	0.957	0.565	0.345	0.461	0.357	0.386	0.371	0.423	0.440	0.347	0.233	0.173	0.128	0.123	0.065	0.051	0.027	0.015	0.009	0.004	0.000	0.000	0.000	0.000
8.138	2.397	3.604	3.984	3.752	3.995	4.021	3.310	2.701	3.425	4.021	3.834	3.593	3.535	3.114	2.897	2.607	2.054	2.799	2.501	1.799	1.890	1.781	2.938	2.153	2.435	2.817	2.380	2.456	2.525	2.001	1.724	1.658	1.819	1.643	1.453	1.591	1.494	0.882	1.127	0.984	0.979	0.643	0.415	0.430	0.301	0.357	0.314	0.429	0.374	0.297	0.197	0.148	0.098	0.101	0.063	0.045	0.023	0.014	0.009	0.004	0.000	0.000	0.000	0.000
8.144	2.329	3.306	3.880	4.017	4.255	4.107	3.335	2.806	3.490	3.990	3.524	3.300	3.529	3.078	2.924	2.344	1.982	2.975	2.454	1.998	1.952	1.826	2.949	2.191	2.439	2.708	2.205	2.451	2.534	1.786	1.765	1.983	1.627	1.667	1.322	1.526	1.542	0.854	0.880	0.990	0.973	0.643	0.545	0.384	0.282	0.321	0.254	0.417	0.321	0.273	0.170	0.129	0.085	0.075	0.065	0.037	0.019	0.013	0.007	0.004	0.000	0.000	0.000	0.000
8.150	1.314	2.956	3.673	4.106	4.449	4.135	3.255	3.135	3.669	3.962	3.540	3.382	3.453	2.988	2.922	2.595	2.139	2.988	2.461	1.997	1.923	1.882	2.947	2.192	2.335	2.497	2.096	2.425	2.465	1.433	1.924	2.161	1.570	1.809	1.088	1.492	1.602	0.933	0.791	0.977	1.011	0.615	0.618	0.397	0.292	0.285	0.223	0.376	0.279	0.246	0.146	0.113	0.077	0.055	0.064	0.034	0.016	0.010	0.005	0.003	0.000	0.000	0.000	0.000
