time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
11.505	2.362	3.789	5.021	5.321	4.594	3.864	4.092	3.338	3.021	3.027	2.775	2.996	2.869	2.488	2.458	2.415	2.875	2.870	1.476	1.404	1.300	1.222	1.126	1.691	1.516	1.225	0.917	1.034	1.126	0.624	0.587	0.308	0.348	0.290	0.253	0.500	0.241	0.363	0.538	0.261	0.302	0.322	0.208	0.287	0.589	0.436	0.268	0.319	0.298	0.310	0.268	0.238	0.362	0.161	0.128	0.353	0.119	0.191	0.045	0.029	0.010	0.010	0.000	0.000
11.511	2.734	4.101	5.132	5.268	4.584	4.091	4.052	3.314	2.901	3.019	2.801	2.999	2.762	2.090	2.072	2.436	2.782	2.726	1.553	1.569	1.321	1.105	1.155	1.596	1.432	1.346	0.761	0.845	0.969	0.534	0.647	0.314	0.302	0.326	0.238	0.421	0.150	0.248	0.609	0.194	0.234	0.232	0.126	0.193	0.512	0.372	0.193	0.248	0.160	0.182	0.128	0.148	0.297	0.098	0.077	0.298	0.063	0.173	0.031	0.015	0.003	0.004	0.000	0.000
11.517	2.801	4.434	5.248	5.199	4.366	4.028	4.089	3.287	2.862	3.094	2.858	2.970	2.527	1.841	2.319	2.464	2.476	2.662	1.751	1.607	1.231	1.125	1.330	1.622	1.209	1.379	0.685	0.913	0.884	0.384	0.584	0.404	0.273	0.325	0.199	0.362	0.165	0.153	0.635	0.179	0.198	0.203	0.128	0.141	0.432	0.319	0.169	0.227	0.139	0.154	0.116	0.139	0.298	0.120	0.101	0.286	0.064	0.167	0.036	0.020	0.001	0.001	0.000	0.000
11.522	3.057	4.637	5.314	5.099	4.031	3.875	4.079	3.342	3.029	3.093	2.782	2.939	2.786	2.388	2.564	2.372	2.318	2.635	1.695	1.581	1.342	1.176	1.481	1.694	1.132	1.356	0.640	1.044	0.844	0.296	0.438	0.449	0.237	0.279	0.154	0.299	0.184	0.116	0.618	0.173	0.175	0.185	0.128	0.115	0.399	0.288	0.149	0.223	0.140	0.142	0.123	0.149	0.303	0.139	0.120	0.291	0.071	0.164	0.042	0.025	0.001	0.000	0.000	0.000
11.528	3.169	4.736	5.303	4.979	4.027	4.023	4.045	3.324	3.056	3.180	2.899	2.974	2.812	2.469	2.580	2.413	2.562	2.625	1.386	1.606	1.480	1.077	1.472	1.659	1.246	1.321	0.559	1.119	0.723	0.263	0.351	0.419	0.203	0.295	0.142	0.246	0.216	0.132	0.635	0.179	0.153	0.160	0.103	0.093	0.362	0.268	0.124	0.228	0.134	0.123	0.118	0.137	0.308	0.130	0.115	0.292	0.070	0.164	0.040	0.026	0.001	0.000	0.000	0.000
11.534	3.209	4.719	5.209	4.842	3.917	4.003	4.046	3.302	3.049	3.229	3.047	2.991	2.588	2.159	2.391	2.389	2.785	2.703	1.569	1.904	1.425	0.823	1.307	1.549	1.271	1.214	0.374	1.152	0.603	0.278	0.311	0.416	0.175	0.345	0.132	0.318	0.219	0.145	0.683	0.189	0.117	0.138	0.068	0.065	0.324	0.247	0.093	0.230	0.115	0.107	0.100	0.096	0.308	0.090	0.087	0.287	0.064	0.162	0.036	0.021	0.001	0.000	0.000	0.000
11.540	3.455	4.633	5.001	4.655	3.860	3.922	4.028	3.337	3.052	3.095	2.915	2.956	2.341	1.243	1.925	2.141	2.815	2.706	1.748	2.079	1.301	0.905	1.097	1.356	1.188	1.008	0.407	1.208	0.637	0.314	0.310	0.448	0.198	0.342	0.117	0.529	0.180	0.135	0.672	0.167	0.093	0.116	0.048	0.049	0.279	0.231	0.080	0.220	0.099	0.088	0.078	0.058	0.320	0.045	0.066	0.287	0.055	0.158	0.032	0.016	0.000	0.000	0.000	0.000
11.546	3.463	4.503	4.635	4.345	3.852	3.855	4.009	3.230	2.932	2.990	2.806	2.970	2.491	1.444	1.745	1.753	2.696	2.611	1.843	2.084	1.221	1.120	1.014	1.327	1.128	0.826	0.610	1.215	0.635	0.349	0.291	0.475	0.266	0.284	0.158	0.687	0.149	0.136	0.610	0.122	0.084	0.100	0.039	0.051	0.219	0.196	0.082	0.211	0.090	0.084	0.074	0.057	0.326	0.032	0.059	0.292	0.047	0.151	0.034	0.011	0.000	0.000	0.000	0.000
11.551	3.663	4.474	4.209	3.906	4.004	3.955	3.965	3.159	2.816	3.090	3.078	3.065	2.495	1.576	1.980	2.166	2.662	2.381	1.845	1.952	1.010	1.223	0.987	1.315	1.154	0.813	0.709	1.054	0.508	0.370	0.277	0.435	0.305	0.213	0.214	0.752	0.135	0.150	0.564	0.091	0.083	0.091	0.039	0.054	0.164	0.140	0.098	0.188	0.076	0.087	0.081	0.060	0.317	0.032	0.053	0.284	0.046	0.140	0.039	0.010	0.000	0.000	0.000	0.000
11.557	3.640	4.638	4.697	4.397	4.038	3.954	3.935	3.146	2.775	3.013	3.110	3.167	2.468	1.595	2.035	2.285	2.507	2.019	1.782	1.873	0.970	1.124	1.012	1.194	1.138	0.889	0.699	0.896	0.564	0.349	0.227	0.352	0.342	0.195	0.255	0.712	0.151	0.138	0.565	0.069	0.084	0.090	0.041	0.050	0.140	0.101	0.108	0.171	0.067	0.087	0.085	0.056	0.298	0.032	0.045	0.257	0.052	0.132	0.043	0.009	0.000	0.000	0.000	0.000
11.563	3.725	4.845	5.106	4.737	3.911	3.812	3.904	3.073	2.706	2.720	2.859	3.262	2.836	1.969	1.805	2.126	2.190	1.649	1.648	1.706	0.834	0.955	0.949	0.917	0.953	0.952	0.610	0.780	0.631	0.285	0.170	0.289	0.342	0.239	0.264	0.570	0.177	0.114	0.534	0.064	0.077	0.095	0.040	0.040	0.129	0.084	0.115	0.149	0.068	0.084	0.077	0.054	0.276	0.029	0.040	0.221	0.060	0.129	0.044	0.009	0.000	0.000	0.000	0.000
11.569	3.746	4.976	5.318	4.892	3.840	3.753	3.848	3.083	2.698	2.772	2.983	3.347	3.038	2.048	1.385	1.676	2.253	1.835	1.257	1.338	0.739	1.097	0.993	0.606	0.849	0.994	0.471	0.758	0.590	0.234	0.172	0.331	0.307	0.294	0.236	0.378	0.188	0.104	0.454	0.072	0.071	0.100	0.038	0.037	0.131	0.069	0.116	0.132	0.071	0.080	0.068	0.055	0.253	0.030	0.041	0.196	0.064	0.127	0.043	0.011	0.000	0.000	0.000	0.000
11.575	3.731	4.999	5.373	4.941	3.859	3.763	3.810	3.041	2.626	2.836	3.131	3.402	3.027	2.027	1.612	1.834	2.495	1.982	0.946	1.119	0.843	1.295	1.129	0.804	0.982	0.971	0.325	0.710	0.451	0.270	0.235	0.401	0.242	0.352	0.206	0.292	0.173	0.117	0.358	0.075	0.070	0.094	0.043	0.039	0.129	0.054	0.107	0.120	0.073	0.074	0.060	0.055	0.228	0.035	0.048	0.181	0.059	0.127	0.039	0.011	0.000	0.000	0.000	0.000
11.580	3.644	4.904	5.289	4.907	3.907	3.771	3.778	2.960	2.528	2.586	2.992	3.404	2.877	1.861	1.952	2.141	2.624	2.040	1.128	1.520	1.297	1.344	1.159	0.959	1.005	0.871	0.281	0.647	0.352	0.368	0.274	0.451	0.200	0.383	0.214	0.368	0.136	0.125	0.305	0.070	0.070	0.083	0.054	0.044	0.118	0.043	0.084	0.115	0.072	0.075	0.050	0.048	0.212	0.038	0.053	0.165	0.050	0.129	0.038	0.011	0.000	0.000	0.000	0.000
11.586	3.631	4.675	5.050	4.806	3.891	3.673	3.804	2.954	2.370	2.475	2.963	3.391	2.818	1.730	2.028	2.208	2.531	1.928	1.129	1.717	1.542	1.249	1.156	0.962	0.873	0.692	0.303	0.662	0.445	0.475	0.300	0.448	0.198	0.373	0.260	0.402	0.113	0.132	0.256	0.061	0.067	0.088	0.060	0.047	0.107	0.044	0.056	0.114	0.072	0.088	0.051	0.046	0.193	0.036	0.055	0.146	0.046	0.129	0.039	0.011	0.000	0.000	0.000	0.000
11.592	3.612	4.269	4.615	4.668	3.955	3.630	3.840	3.052	2.322	2.803	3.213	3.400	2.782	1.713	2.065	1.943	2.231	1.702	1.093	1.705	1.602	1.201	1.257	0.867	0.771	0.596	0.315	0.575	0.495	0.521	0.313	0.391	0.182	0.357	0.299	0.380	0.102	0.153	0.205	0.054	0.064	0.104	0.053	0.042	0.105	0.055	0.043	0.115	0.074	0.107	0.064	0.056	0.177	0.031	0.052	0.127	0.044	0.123	0.038	0.010	0.000	0.000	0.000	0.000
11.598	3.601	3.944	4.306	4.586	3.975	3.687	3.848	3.178	2.581	2.788	3.185	3.408	2.827	1.870	2.002	1.579	1.977	1.453	1.184	1.545	1.540	1.335	1.279	0.846	0.812	0.597	0.339	0.431	0.443	0.466	0.274	0.299	0.192	0.396	0.297	0.335	0.096	0.154	0.199	0.051	0.069	0.114	0.042	0.036	0.103	0.066	0.047	0.112	0.071	0.115	0.072	0.066	0.164	0.029	0.046	0.112	0.042	0.112	0.036	0.009	0.000	0.000	0.000	0.000
11.604	3.698	4.399	4.728	4.658	3.959	3.711	3.824	3.108	2.549	2.474	2.901	3.399	2.980	2.058	1.678	1.548	1.972	1.291	1.345	1.527	1.337	1.389	1.293	0.973	0.851	0.581	0.320	0.430	0.392	0.365	0.220	0.246	0.217	0.409	0.253	0.297	0.094	0.138	0.229	0.056	0.074	0.120	0.045	0.034	0.095	0.077	0.048	0.117	0.067	0.105	0.068	0.069	0.154	0.030	0.046	0.102	0.040	0.099	0.033	0.008	0.000	0.000	0.000	0.000
11.609	3.740	4.641	4.988	4.734	3.849	3.631	3.784	2.901	2.266	2.623	3.063	3.405	2.947	1.975	1.376	1.016	1.870	1.277	1.431	1.558	1.224	1.258	1.262	1.085	0.908	0.569	0.362	0.594	0.470	0.316	0.236	0.264	0.269	0.407	0.191	0.255	0.116	0.118	0.242	0.061	0.081	0.117	0.054	0.034	0.092	0.080	0.046	0.122	0.069	0.095	0.063	0.069	0.147	0.033	0.048	0.097	0.044	0.091	0.031	0.009	0.000	0.000	0.000	0.000
11.615	3.678	4.689	5.013	4.728	3.844	3.628	3.741	2.892	2.177	2.792	3.235	3.418	2.726	1.483	1.675	1.205	1.943	1.446	1.431	1.497	1.316	1.112	1.190	1.048	0.959	0.577	0.401	0.712	0.532	0.278	0.264	0.283	0.293	0.376	0.177	0.341	0.159	0.128	0.226	0.082	0.088	0.106	0.056	0.042	0.099	0.075	0.049	0.134	0.074	0.099	0.067	0.068	0.142	0.036	0.066	0.099	0.056	0.087	0.030	0.010	0.000	0.000	0.000	0.000
11.621	3.843	4.521	4.807	4.644	3.836	3.550	3.765	2.970	2.341	2.749	3.100	3.411	3.040	2.302	1.894	1.501	2.173	1.690	1.246	1.484	1.428	1.345	1.206	1.105	1.021	0.619	0.476	0.707	0.523	0.254	0.290	0.310	0.297	0.348	0.168	0.466	0.189	0.154	0.217	0.111	0.085	0.101	0.055	0.048	0.103	0.067	0.051	0.141	0.081	0.105	0.069	0.077	0.136	0.041	0.100	0.103	0.066	0.084	0.029	0.010	0.000	0.000	0.000	0.000
11.627	3.753	4.153	4.367	4.511	3.874	3.559	3.750	3.124	2.656	2.549	2.830	3.372	3.190	2.601	2.069	1.507	2.315	1.939	1.224	1.574	1.444	1.557	1.166	1.027	0.911	0.590	0.527	0.613	0.442	0.257	0.299	0.341	0.288	0.288	0.141	0.529	0.189	0.157	0.201	0.122	0.073	0.088	0.054	0.045	0.094	0.068	0.055	0.151	0.088	0.123	0.063	0.082	0.127	0.048	0.118	0.103	0.063	0.076	0.028	0.010	0.000	0.000	0.000	0.000
11.633	3.777	4.127	4.352	4.494	3.878	3.548	3.696	3.066	2.639	2.771	2.997	3.307	3.078	2.592	2.120	1.238	2.439	2.279	1.393	1.537	1.255	1.553	0.956	0.780	0.649	0.504	0.509	0.647	0.491	0.242	0.324	0.352	0.276	0.219	0.115	0.490	0.165	0.139	0.199	0.105	0.058	0.075	0.058	0.038	0.091	0.072	0.063	0.157	0.086	0.147	0.052	0.080	0.119	0.051	0.109	0.106	0.052	0.062	0.026	0.009	0.000	0.000	0.000	0.000
11.639	3.786	4.450	4.743	4.598	3.794	3.435	3.625	2.802	2.378	2.861	3.026	3.182	2.686	2.239	2.249	1.383	2.616	2.484	1.329	1.374	0.994	1.371	0.938	0.711	0.526	0.475	0.425	0.644	0.548	0.219	0.307	0.310	0.274	0.185	0.125	0.370	0.140	0.127	0.198	0.079	0.060	0.073	0.060	0.034	0.092	0.072	0.072	0.145	0.079	0.163	0.046	0.068	0.111	0.050	0.078	0.110	0.045	0.051	0.021	0.009	0.000	0.000	0.000	0.000
11.644	3.527	4.558	4.895	4.659	3.796	3.440	3.537	2.758	2.393	2.713	2.738	2.975	2.760	2.486	2.373	1.865	2.793	2.534	1.291	1.298	0.999	1.192	1.158	0.873	0.722	0.635	0.307	0.570	0.518	0.181	0.255	0.259	0.336	0.231	0.130	0.226	0.125	0.138	0.199	0.076	0.077	0.071	0.056	0.033	0.089	0.070	0.076	0.123	0.073	0.169	0.049	0.054	0.103	0.044	0.044	0.106	0.042	0.042	0.017	0.008	0.000	0.000	0.000	0.000
11.650	3.698	4.428	4.807	4.641	3.778	3.353	3.522	2.744	2.412	2.580	2.325	2.693	2.878	2.795	2.322	1.905	2.874	2.457	1.420	1.432	1.212	1.145	1.194	1.129	1.032	0.765	0.225	0.485	0.391	0.218	0.256	0.260	0.409	0.281	0.146	0.200	0.123	0.158	0.188	0.087	0.087	0.069	0.043	0.036	0.080	0.074	0.071	0.117	0.069	0.166	0.055	0.052	0.095	0.042	0.031	0.097	0.042	0.038	0.016	0.008	0.000	0.000	0.000	0.000
11.656	3.581	4.050	4.471	4.552	3.752	3.268	3.494	2.888	2.608	2.787	2.469	2.333	2.743	2.828	2.229	1.895	2.832	2.310	1.439	1.718	1.501	1.092	1.088	1.289	1.236	0.753	0.246	0.501	0.361	0.288	0.246	0.292	0.423	0.342	0.164	0.281	0.123	0.170	0.198	0.105	0.092	0.069	0.037	0.038	0.072	0.071	0.056	0.126	0.062	0.151	0.056	0.056	0.083	0.045	0.031	0.086	0.044	0.035	0.016	0.007	0.000	0.000	0.000	0.000
11.662	3.423	3.399	4.035	4.469	3.760	3.279	3.429	2.876	2.652	2.862	2.511	2.130	2.523	2.630	2.148	1.945	2.654	2.148	1.467	1.867	1.759	1.201	0.951	1.252	1.260	0.609	0.271	0.499	0.383	0.346	0.239	0.330	0.385	0.385	0.169	0.349	0.110	0.160	0.232	0.119	0.097	0.069	0.040	0.037	0.066	0.062	0.042	0.127	0.054	0.123	0.051	0.055	0.068	0.044	0.034	0.077	0.046	0.032	0.016	0.007	0.000	0.000	0.000	0.000
11.668	3.465	3.948	4.438	4.477	3.694	3.177	3.358	2.657	2.506	2.742	2.385	2.334	2.348	2.190	1.937	1.900	2.321	1.897	1.493	1.826	1.885	1.261	0.921	1.006	1.206	0.585	0.273	0.518	0.360	0.354	0.274	0.315	0.345	0.391	0.146	0.375	0.088	0.145	0.242	0.130	0.099	0.070	0.042	0.032	0.054	0.052	0.044	0.111	0.055	0.094	0.043	0.049	0.054	0.038	0.037	0.068	0.045	0.032	0.016	0.006	0.000	0.000	0.000	0.000
11.673	3.163	4.112	4.612	4.503	3.641	3.122	3.261	2.602	2.501	2.565	2.311	2.495	2.072	1.412	1.445	1.431	1.757	1.511	1.456	1.772	1.943	1.236	0.807	0.651	1.014	0.595	0.280	0.563	0.367	0.304	0.283	0.247	0.301	0.339	0.130	0.355	0.072	0.134	0.214	0.112	0.096	0.071	0.042	0.030	0.048	0.048	0.056	0.085	0.056	0.082	0.036	0.050	0.043	0.033	0.038	0.054	0.040	0.030	0.016	0.006	0.000	0.000	0.000	0.000
11.679	3.041	3.993	4.573	4.494	3.640	3.071	3.194	2.562	2.464	2.727	2.641	2.619	2.070	0.991	0.611	0.703	1.028	0.935	1.301	1.801	2.007	1.304	0.749	0.752	0.880	0.545	0.325	0.534	0.400	0.226	0.318	0.202	0.328	0.266	0.153	0.307	0.102	0.131	0.213	0.113	0.109	0.108	0.063	0.046	0.083	0.064	0.085	0.095	0.093	0.088	0.039	0.063	0.040	0.036	0.040	0.042	0.037	0.028	0.016	0.006	0.000	0.000	0.000	0.000
11.685	3.012	3.625	4.349	4.437	3.618	2.921	3.121	2.629	2.519	2.789	2.891	2.717	2.170	1.791	1.508	1.419	1.358	1.357	1.643	1.773	2.018	1.466	1.213	1.227	1.068	0.926	0.937	0.890	0.686	0.549	0.662	0.621	0.473	0.341	0.221	0.295	0.219	0.230	0.269	0.215	0.247	0.279	0.127	0.113	0.200	0.129	0.144	0.163	0.182	0.123	0.085	0.106	0.058	0.054	0.054	0.051	0.040	0.025	0.016	0.006	0.001	0.000	0.000	0.000
11.691	2.526	3.323	4.079	4.314	3.817	3.078	2.873	2.958	2.929	2.726	3.094	3.017	2.640	2.885	2.839	2.768	2.594	2.331	2.090	1.821	1.998	2.087	2.068	2.055	1.697	1.466	1.701	1.699	1.172	1.001	1.348	1.249	0.807	0.894	0.522	0.738	0.590	0.619	0.438	0.495	0.512	0.528	0.320	0.276	0.463	0.365	0.301	0.253	0.312	0.182	0.158	0.166	0.156	0.100	0.091	0.099	0.059	0.032	0.017	0.006	0.003	0.000	0.000	0.000
11.697	2.786	3.535	3.972	4.052	3.913	3.279	2.462	3.012	3.199	3.083	3.452	3.607	3.514	3.572	3.505	3.379	3.204	2.809	2.273	1.950	2.268	2.504	2.490	2.555	2.077	1.731	2.131	2.150	1.457	1.286	1.773	1.639	1.033	1.319	0.869	1.121	0.929	0.964	0.691	0.781	0.768	0.742	0.528	0.469	0.758	0.683	0.474	0.377	0.438	0.262	0.232	0.245	0.421	0.166	0.155	0.234	0.100	0.074	0.026	0.008	0.006	0.000	0.000	0.000
11.702	2.797	3.838	3.944	3.723	3.920	3.613	2.392	2.935	3.317	3.241	3.659	3.914	3.901	3.881	3.782	3.572	3.447	2.974	2.187	1.896	2.426	2.673	2.596	2.768	2.159	1.758	2.300	2.306	1.530	1.440	1.952	1.786	1.174	1.529	1.106	1.317	1.113	1.149	0.874	0.957	0.932	0.866	0.636	0.599	0.949	0.895	0.572	0.481	0.509	0.376	0.284	0.334	0.657	0.221	0.209	0.375	0.136	0.120	0.039	0.010	0.011	0.000	0.000	0.000
11.708	3.164	3.987	3.996	3.694	4.031	3.995	3.453	3.449	3.277	3.095	3.666	3.950	3.944	3.881	3.775	3.445	3.395	2.940	2.019	1.731	2.322	2.603	2.451	2.745	1.984	1.569	2.266	2.215	1.475	1.626	1.916	1.705	1.275	1.537	1.234	1.375	1.154	1.181	0.976	1.040	0.975	0.881	0.629	0.652	1.004	0.977	0.578	0.503	0.534	0.466	0.306	0.388	0.763	0.240	0.232	0.450	0.147	0.143	0.046	0.011	0.014	0.000	0.000	0.000
11.714	3.208	4.102	3.987	3.687	4.113	4.224	3.960	3.721	3.241	2.981	3.468	3.707	3.670	3.551	3.510	2.982	3.035	2.872	2.180	1.825	1.894	2.278	2.144	2.546	1.642	1.383	2.100	1.946	1.303	1.746	1.718	1.415	1.351	1.396	1.236	1.364	1.081	1.124	0.996	1.060	0.939	0.808	0.525	0.643	0.940	0.923	0.550	0.441	0.500	0.490	0.296	0.376	0.718	0.221	0.216	0.433	0.132	0.130	0.043	0.011	0.013	0.000	0.000	0.000
11.720	3.432	4.241	3.933	3.518	4.008	4.224	4.165	3.681	3.299	3.250	3.068	3.116	3.025	2.708	2.985	2.865	2.748	2.756	2.182	2.127	1.728	1.836	1.990	2.307	1.447	1.364	1.934	1.673	1.172	1.727	1.540	1.026	1.316	1.227	1.130	1.243	0.948	0.994	0.918	0.990	0.839	0.674	0.443	0.591	0.819	0.767	0.472	0.335	0.418	0.441	0.257	0.315	0.542	0.187	0.168	0.338	0.102	0.090	0.034	0.010	0.010	0.000	0.000	0.000
11.726	3.517	4.351	4.346	3.954	3.673	4.009	4.159	3.419	3.160	3.331	2.803	2.506	2.082	0.813	2.270	2.924	2.732	2.649	2.056	2.107	1.832	1.762	1.822	2.192	1.452	1.317	1.827	1.386	1.047	1.617	1.322	0.719	1.238	1.016	0.962	1.017	0.776	0.771	0.716	0.803	0.662	0.520	0.388	0.525	0.703	0.606	0.392	0.290	0.330	0.362	0.192	0.241	0.322	0.157	0.116	0.229	0.074	0.053	0.023	0.008	0.005	0.000	0.000	0.000
11.731	3.416	4.388	4.583	4.202	3.546	3.902	4.066	3.293	3.024	3.320	2.942	2.460	1.967	1.424	2.352	2.823	2.833	2.748	2.012	1.917	1.755	1.630	1.727	2.177	1.521	1.242	1.777	1.214	1.050	1.531	1.241	0.532	1.201	0.880	0.816	0.726	0.604	0.562	0.460	0.554	0.479	0.351	0.314	0.435	0.662	0.501	0.341	0.277	0.256	0.276	0.148	0.202	0.221	0.125	0.093	0.159	0.057	0.034	0.017	0.007	0.002	0.000	0.000	0.000
11.737	3.464	4.279	4.594	4.290	3.565	3.898	4.045	3.279	2.981	3.255	2.877	2.436	1.870	1.792	2.582	2.679	2.802	2.799	1.885	1.761	1.604	1.478	1.790	2.199	1.547	1.133	1.784	1.245	0.976	1.476	1.155	0.641	1.124	0.854	0.712	0.686	0.518	0.538	0.466	0.337	0.418	0.292	0.245	0.348	0.643	0.470	0.300	0.272	0.220	0.210	0.132	0.178	0.174	0.099	0.082	0.118	0.051	0.030	0.014	0.006	0.001	0.000	0.000	0.000
11.743	3.426	3.955	4.384	4.304	3.655	3.903	4.070	3.327	3.017	3.182	2.668	2.432	2.112	2.010	2.645	2.631	2.699	2.810	1.868	1.664	1.629	1.469	1.920	2.221	1.586	1.093	1.743	1.315	0.775	1.418	1.032	0.656	0.961	0.764	0.558	0.713	0.483	0.531	0.502	0.323	0.446	0.292	0.203	0.249	0.553	0.450	0.250	0.245	0.202	0.177	0.106	0.143	0.137	0.081	0.072	0.090	0.053	0.031	0.013	0.006	0.000	0.000	0.000	0.000
11.749	3.004	3.359	4.015	4.247	3.686	3.947	4.089	3.390	3.087	3.254	2.844	2.496	2.192	1.924	2.514	2.783	2.661	2.718	1.820	1.502	1.502	1.405	1.884	2.209	1.605	1.141	1.672	1.303	0.659	1.353	0.991	0.706	0.866	0.679	0.562	0.737	0.432	0.501	0.518	0.333	0.435	0.274	0.166	0.158	0.474	0.415	0.200	0.203	0.176	0.161	0.084	0.112	0.113	0.064	0.060	0.067	0.059	0.031	0.013	0.006	0.000	0.000	0.000	0.000
11.755	3.061	3.388	4.081	4.239	3.709	3.968	4.131	3.361	3.020	3.352	2.976	2.478	2.013	1.317	2.228	2.870	2.689	2.666	1.759	1.440	1.278	1.381	1.678	2.151	1.567	1.170	1.582	1.160	0.653	1.254	0.907	0.759	0.856	0.664	0.644	0.757	0.372	0.451	0.487	0.302	0.359	0.234	0.140	0.125	0.433	0.361	0.176	0.153	0.138	0.134	0.070	0.090	0.093	0.054	0.052	0.049	0.063	0.028	0.013	0.007	0.000	0.000	0.000	0.000
11.760	2.953	3.590	4.264	4.277	3.757	4.015	4.157	3.435	3.136	3.338	2.856	2.329	1.835	1.440	2.389	2.817	2.797	2.807	1.923	1.368	1.022	1.391	1.566	2.104	1.485	1.146	1.596	1.087	0.639	1.192	0.832	0.712	0.867	0.660	0.671	0.764	0.394	0.438	0.444	0.236	0.285	0.209	0.116	0.126	0.388	0.299	0.141	0.114	0.102	0.102	0.060	0.069	0.067	0.047	0.051	0.042	0.061	0.026	0.013	0.007	0.000	0.000	0.000	0.000
11.766	2.435	3.506	4.287	4.305	3.772	4.060	4.183	3.447	3.172	3.349	2.787	2.345	1.942	1.632	2.491	2.751	2.825	2.879	1.919	1.413	0.867	1.429	1.730	2.134	1.457	1.111	1.682	1.148	0.619	1.177	0.791	0.641	0.887	0.668	0.620	0.698	0.386	0.416	0.391	0.198	0.255	0.199	0.097	0.123	0.324	0.262	0.121	0.100	0.081	0.084	0.054	0.053	0.045	0.040	0.049	0.037	0.055	0.028	0.014	0.008	0.000	0.000	0.000	0.000
11.772	2.344	3.282	4.222	4.341	3.794	4.067	4.229	3.481	3.193	3.459	3.015	2.543	2.022	1.632	2.454	2.717	2.870	2.957	2.067	1.738	1.156	1.452	1.963	2.198	1.395	1.085	1.689	1.266	0.667	1.198	0.824	0.655	0.987	0.693	0.516	0.583	0.320	0.360	0.322	0.213	0.250	0.172	0.088	0.106	0.259	0.233	0.119	0.100	0.069	0.071	0.051	0.040	0.040	0.035	0.045	0.037	0.049	0.031	0.014	0.008	0.000	0.000	0.000	0.000
11.778	2.413	3.278	4.249	4.349	3.830	4.114	4.249	3.583	3.314	3.490	3.079	2.620	2.015	1.252	2.342	2.670	2.901	2.995	2.191	2.037	1.542	1.567	2.011	2.216	1.294	1.030	1.616	1.264	0.666	1.198	0.822	0.623	1.015	0.699	0.489	0.505	0.263	0.295	0.284	0.213	0.238	0.143	0.082	0.085	0.197	0.206	0.098	0.093	0.068	0.059	0.054	0.034	0.045	0.034	0.044	0.040	0.047	0.032	0.013	0.008	0.000	0.000	0.000	0.000
11.784	2.159	3.359	4.318	4.367	3.835	4.126	4.275	3.544	3.268	3.465	2.913	2.576	2.270	1.538	2.301	2.671	2.852	2.944	2.157	2.106	1.733	1.589	1.856	2.150	1.226	1.029	1.500	1.162	0.661	1.182	0.839	0.621	0.915	0.675	0.473	0.418	0.235	0.273	0.247	0.181	0.195	0.112	0.072	0.061	0.139	0.165	0.064	0.077	0.068	0.050	0.055	0.031	0.049	0.038	0.050	0.041	0.045	0.030	0.012	0.008	0.000	0.000	0.000	0.000
11.789	1.517	3.336	4.332	4.396	3.859	4.133	4.285	3.551	3.286	3.485	2.947	2.602	2.324	1.826	2.461	2.690	2.767	2.910	2.180	1.996	1.736	1.456	1.560	2.086	1.236	1.011	1.421	1.066	0.727	1.167	0.872	0.549	0.730	0.574	0.445	0.344	0.207	0.249	0.207	0.143	0.154	0.096	0.060	0.049	0.108	0.125	0.037	0.067	0.061	0.046	0.057	0.033	0.052	0.037	0.052	0.038	0.041	0.028	0.012	0.008	0.000	0.000	0.000	0.000
11.795	1.590	3.259	4.321	4.398	3.875	4.160	4.277	3.587	3.347	3.549	3.123	2.627	2.176	1.839	2.522	2.790	2.709	2.816	2.077	1.721	1.620	1.411	1.486	1.998	1.262	0.906	1.419	1.022	0.737	1.129	0.843	0.510	0.677	0.513	0.385	0.296	0.173	0.223	0.183	0.127	0.130	0.086	0.051	0.050	0.093	0.106	0.030	0.068	0.054	0.044	0.060	0.033	0.051	0.032	0.049	0.035	0.039	0.028	0.012	0.008	0.000	0.000	0.000	0.000
11.801	1.660	3.268	4.330	4.411	3.871	4.138	4.289	3.549	3.304	3.550	3.053	2.507	1.931	1.486	2.420	2.828	2.619	2.761	1.944	1.543	1.595	1.520	1.482	1.913	1.222	0.797	1.390	1.014	0.729	1.058	0.869	0.576	0.628	0.455	0.314	0.276	0.155	0.226	0.177	0.129	0.130	0.116	0.065	0.093	0.144	0.106	0.094	0.097	0.087	0.061	0.082	0.040	0.060	0.040	0.041	0.040	0.046	0.028	0.012	0.008	0.000	0.000	0.000	0.000
